EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-12.842,-1.186,-2.900,-4.406,8.353,12.471,28.320,18.477,-0.114,1.013,0.031,-0.824,0.397,0.092,60.000,65712.000,1.000
-15.638,-8.344,-8.717,-8.679,0.034,2.790,18.493,11.499,-0.115,1.012,0.033,-1.038,0.488,0.031,60.000,65713.000,1.000
-13.750,-9.869,-9.585,-9.059,-3.990,-2.722,11.071,6.510,-0.115,1.014,0.034,-1.160,0.427,0.092,60.000,65714.000,1.000
-8.968,-7.450,-7.086,-6.936,-4.202,-4.974,6.179,3.099,-0.114,1.011,0.036,-1.495,0.519,0.061,60.000,65715.000,1.000
-3.500,-3.234,-2.860,-3.308,-2.072,-4.846,3.486,1.426,-0.115,1.010,0.036,-1.648,0.580,0.000,60.000,65716.000,1.000
0.970,1.094,1.921,1.212,0.832,-2.988,2.481,1.838,-0.118,1.007,0.038,-1.740,0.641,-0.031,60.000,65717.000,1.000
3.417,4.180,5.969,5.417,3.260,-0.624,2.295,3.653,-0.118,1.001,0.038,-1.831,0.610,-0.122,60.000,65718.000,1.000
3.695,5.247,8.106,7.877,4.683,0.811,2.104,5.435,-0.118,0.997,0.039,-1.770,0.671,-0.214,60.000,65719.000,1.000
2.735,4.750,8.269,8.381,5.450,1.007,1.729,6.460,-0.121,0.992,0.039,-1.587,0.671,-0.153,60.000,65720.000,1.000
1.991,4.084,7.619,8.248,6.226,0.991,1.471,7.198,-0.116,0.990,0.044,-1.617,0.610,-0.153,60.000,65721.000,1.000
2.414,4.270,7.295,8.859,7.230,1.741,1.431,8.262,-0.115,0.988,0.041,-1.312,0.519,-0.244,60.000,65722.000,1.000
3.992,5.118,7.327,10.270,8.144,3.010,1.248,9.324,-0.114,0.988,0.037,-1.160,0.488,-0.305,60.000,65723.000,1.000
6.124,5.697,7.026,11.525,8.634,3.799,0.494,9.425,-0.115,0.990,0.036,-0.977,0.549,-0.244,60.000,65724.000,1.000
8.081,5.316,6.158,12.038,8.633,3.648,-0.936,8.098,-0.114,0.991,0.037,-0.732,0.732,-0.183,60.000,65725.000,1.000
9.151,3.863,5.334,12.110,8.090,2.965,-3.002,5.622,-0.111,0.993,0.039,-0.397,0.763,-0.092,60.000,65726.000,1.000
8.790,1.507,5.244,12.058,6.801,2.203,-5.781,2.234,-0.111,0.995,0.040,-0.336,0.885,0.000,60.000,65727.000,1.000
6.910,-1.543,5.852,11.381,4.820,1.365,-9.091,-2.203,-0.110,0.994,0.037,-0.214,1.129,0.061,60.000,65728.000,1.000
4.060,-4.844,6.591,9.333,2.897,0.578,-11.934,-7.394,-0.110,0.994,0.037,-0.122,1.282,0.183,60.000,65729.000,1.000
1.198,-7.591,7.203,6.238,2.153,0.604,-12.843,-11.871,-0.111,0.993,0.034,-0.061,1.465,0.305,60.000,65730.000,1.000
-0.805,-8.971,8.085,3.752,3.261,2.320,-10.932,-13.536,-0.111,0.991,0.037,0.183,1.556,0.427,60.000,65731.000,1.000
-1.439,-8.633,9.729,3.562,6.152,6.010,-6.255,-11.054,-0.112,0.988,0.034,0.458,1.740,0.488,60.000,65732.000,1.000
-0.586,-6.845,11.899,5.859,10.318,11.147,0.566,-4.852,-0.114,0.985,0.034,0.641,1.862,0.580,60.000,65733.000,1.000
1.368,-4.413,13.467,9.094,14.866,16.492,8.352,2.966,-0.118,0.985,0.036,1.068,1.984,0.549,60.000,65734.000,1.000
3.473,-2.352,13.259,11.299,18.430,20.553,15.202,9.825,-0.116,0.984,0.036,1.404,2.075,0.671,60.000,65735.000,1.000
4.638,-1.318,11.112,11.619,19.704,22.414,19.177,14.140,-0.119,0.985,0.036,1.678,2.197,0.641,60.000,65736.000,1.000
4.393,-1.237,8.047,10.595,18.447,22.179,19.471,15.779,-0.120,0.984,0.034,1.953,2.228,0.610,60.000,65737.000,1.000
3.371,-1.447,5.552,9.308,15.906,20.567,16.863,15.442,-0.118,0.986,0.034,2.167,2.319,0.519,60.000,65738.000,1.000
2.923,-1.119,4.828,8.639,14.040,18.322,13.084,13.991,-0.119,0.988,0.033,2.472,2.380,0.549,60.000,65739.000,1.000
4.005,0.285,6.411,9.102,14.080,16.042,9.674,12.207,-0.119,0.989,0.037,2.563,2.411,0.580,60.000,65740.000,1.000
6.303,2.672,9.972,10.750,15.633,14.119,7.110,10.630,-0.117,0.990,0.035,2.808,2.411,0.519,60.000,65741.000,1.000
8.540,5.303,14.347,12.979,17.227,12.595,4.943,9.333,-0.115,0.992,0.033,2.869,2.441,0.549,60.000,65742.000,1.000
9.566,7.246,17.977,14.623,17.723,11.212,2.701,7.944,-0.113,0.996,0.034,2.960,2.441,0.580,60.000,65743.000,1.000
9.114,8.051,19.765,14.716,17.177,9.858,0.542,6.153,-0.113,0.997,0.035,2.960,2.686,0.519,60.000,65744.000,1.000
7.822,8.181,19.898,13.524,16.530,9.044,-0.861,4.444,-0.116,1.000,0.035,2.930,2.777,0.519,60.000,65745.000,1.000
6.611,8.556,19.563,12.470,16.473,9.557,-1.046,3.922,-0.114,1.001,0.036,2.808,2.808,0.580,60.000,65746.000,1.000
5.801,9.392,19.453,12.541,16.610,11.359,-0.448,4.981,-0.114,1.002,0.036,2.655,2.869,0.641,60.000,65747.000,1.000
4.802,9.664,18.857,13.042,15.822,13.111,-0.289,6.401,-0.113,1.004,0.031,2.716,2.869,0.549,60.000,65748.000,1.000
2.727,7.903,16.472,12.315,13.265,13.029,-1.770,6.109,-0.114,1.004,0.033,2.563,2.930,0.427,60.000,65749.000,1.000
-0.792,3.464,11.905,9.528,8.832,10.272,-5.360,2.855,-0.114,1.008,0.033,2.533,2.930,0.275,60.000,65750.000,1.000
-5.418,-2.985,6.232,5.439,3.044,5.494,-10.597,-2.881,-0.114,1.008,0.033,2.411,3.021,0.275,60.000,65751.000,1.000
-10.275,-9.843,1.321,1.586,-2.950,0.308,-16.162,-9.324,-0.115,1.007,0.032,2.106,3.082,0.214,60.000,65752.000,1.000
-14.012,-15.173,-1.241,-0.882,-7.316,-3.535,-20.007,-14.410,-0.117,1.009,0.033,1.953,3.143,0.031,60.000,65753.000,1.000
-15.403,-17.482,-0.978,-1.761,-8.319,-4.813,-20.093,-16.650,-0.116,1.010,0.033,1.678,3.113,-0.031,60.000,65754.000,1.000
-14.532,-16.651,1.197,-1.673,-5.822,-3.462,-15.856,-15.679,-0.118,1.011,0.033,1.465,3.052,-0.061,60.000,65755.000,1.000
-13.068,-14.088,3.523,-1.507,-1.738,-0.715,-9.010,-12.329,-0.120,1.009,0.035,1.221,2.930,-0.183,60.000,65756.000,1.000
-12.911,-11.723,4.363,-1.955,1.369,1.543,-2.498,-8.272,-0.120,1.010,0.034,0.946,2.869,-0.275,60.000,65757.000,1.000
-14.631,-10.815,2.872,-3.435,2.115,1.796,1.454,-5.399,-0.120,1.012,0.037,0.793,2.686,-0.397,60.000,65758.000,1.000
-17.183,-11.373,-0.647,-5.889,0.960,-0.222,2.511,-4.861,-0.118,1.008,0.035,0.610,2.533,-0.610,60.000,65759.000,1.000
-18.908,-12.292,-4.711,-8.441,-0.603,-3.234,1.934,-6.299,-0.118,1.006,0.036,0.519,2.319,-0.763,60.000,65760.000,1.000
-18.809,-12.201,-7.456,-9.746,-1.402,-5.278,1.316,-8.187,-0.118,1.006,0.035,0.336,2.258,-0.916,60.000,65761.000,1.000
-17.025,-10.535,-7.926,-9.092,-1.219,-5.157,1.549,-9.145,-0.118,1.005,0.034,0.275,2.045,-1.160,60.000,65762.000,1.000
-14.278,-7.821,-6.530,-7.024,-0.291,-3.128,2.761,-8.818,-0.117,1.005,0.034,0.183,1.953,-1.251,60.000,65763.000,1.000
-11.052,-4.904,-4.220,-4.638,1.396,-0.261,4.791,-7.446,-0.115,1.005,0.035,0.122,1.923,-1.251,60.000,65764.000,1.000
-7.325,-2.078,-1.387,-2.354,4.058,2.663,7.381,-5.023,-0.113,1.004,0.034,-0.031,1.923,-1.373,60.000,65765.000,1.000
-3.044,0.829,2.193,0.239,7.443,5.428,9.872,-1.455,-0.112,1.002,0.035,0.031,1.892,-1.343,60.000,65766.000,1.000
1.311,3.619,6.400,3.265,10.511,7.693,11.058,2.507,-0.111,1.001,0.032,-0.061,2.045,-1.434,60.000,65767.000,1.000
5.012,5.533,10.278,5.891,12.151,8.648,9.882,5.260,-0.112,0.996,0.033,-0.122,2.106,-1.404,60.000,65768.000,1.000
8.046,6.269,12.967,7.323,12.349,7.903,6.585,5.797,-0.110,0.994,0.033,-0.031,2.197,-1.434,60.000,65769.000,1.000
11.393,6.865,14.909,8.234,12.480,6.574,3.090,5.093,-0.111,0.990,0.032,0.061,2.411,-1.343,60.000,65770.000,1.000
16.038,9.048,17.520,10.447,14.217,6.868,1.874,5.544,-0.109,0.989,0.032,0.244,2.563,-1.160,60.000,65771.000,1.000
21.721,13.508,21.414,14.859,18.004,10.121,4.108,8.635,-0.109,0.984,0.034,0.366,2.655,-1.038,60.000,65772.000,1.000
26.811,18.844,25.204,20.024,22.533,15.237,8.693,13.293,-0.113,0.983,0.029,0.641,2.747,-0.885,60.000,65773.000,1.000
29.444,22.386,26.408,23.216,25.627,19.302,13.095,16.820,-0.115,0.982,0.030,1.068,2.930,-0.885,60.000,65774.000,1.000
28.834,22.217,23.653,22.889,25.664,19.962,15.132,17.381,-0.115,0.981,0.031,1.221,3.052,-0.885,60.000,65775.000,1.000
25.638,18.487,17.871,19.808,22.393,17.184,14.237,15.409,-0.115,0.982,0.032,1.587,3.082,-0.702,60.000,65776.000,1.000
21.340,12.915,11.388,15.829,16.806,12.691,11.380,12.743,-0.116,0.981,0.030,1.892,3.143,-0.763,60.000,65777.000,1.000
17.376,7.360,6.107,12.053,10.538,8.152,8.126,10.880,-0.116,0.983,0.028,2.136,3.174,-0.702,60.000,65778.000,1.000
14.543,2.917,2.631,8.425,5.182,4.298,5.825,10.262,-0.116,0.983,0.029,2.533,3.204,-0.732,60.000,65779.000,1.000
12.733,-0.169,0.642,4.677,1.580,1.321,5.115,10.739,-0.117,0.982,0.026,2.747,3.296,-0.702,60.000,65780.000,1.000
11.163,-2.233,-0.382,1.070,-0.535,-0.709,5.626,11.993,-0.117,0.985,0.029,3.021,3.418,-0.641,60.000,65781.000,1.000
9.099,-3.873,-0.939,-1.898,-2.079,-2.014,6.211,13.384,-0.115,0.985,0.025,3.326,3.387,-0.610,60.000,65782.000,1.000
6.517,-5.594,-1.581,-4.184,-3.714,-3.284,5.767,13.883,-0.116,0.986,0.024,3.540,3.479,-0.580,60.000,65783.000,1.000
4.266,-7.293,-2.562,-6.001,-5.257,-5.009,4.128,12.835,-0.117,0.987,0.025,3.693,3.510,-0.610,60.000,65784.000,1.000
3.736,-7.880,-3.112,-6.854,-5.728,-6.470,2.386,11.054,-0.118,0.988,0.026,3.784,3.510,-0.488,60.000,65785.000,1.000
5.981,-5.921,-1.720,-5.468,-4.163,-6.031,2.094,10.505,-0.118,0.992,0.028,3.998,3.571,-0.397,60.000,65786.000,1.000
10.743,-1.192,2.218,-1.330,-0.679,-2.954,3.807,12.325,-0.116,0.994,0.026,4.242,3.540,-0.427,60.000,65787.000,1.000
16.442,4.624,7.304,4.062,3.355,1.411,6.497,15.429,-0.118,0.999,0.027,4.211,3.479,-0.366,60.000,65788.000,1.000
21.378,9.097,11.167,8.206,6.323,4.617,8.482,17.537,-0.120,0.998,0.028,4.242,3.510,-0.366,60.000,65789.000,1.000
24.849,10.921,12.628,9.888,7.469,5.243,8.794,17.407,-0.117,1.000,0.028,4.120,3.540,-0.336,60.000,65790.000,1.000
27.192,10.713,12.658,10.121,7.187,3.912,7.710,15.771,-0.116,1.001,0.027,4.150,3.540,-0.336,60.000,65791.000,1.000
29.060,10.184,13.195,10.700,6.549,2.308,6.223,14.130,-0.117,1.005,0.023,3.967,3.540,-0.244,60.000,65792.000,1.000
30.767,10.553,15.206,12.163,6.549,1.404,5.116,13.071,-0.118,1.007,0.026,3.723,3.571,-0.244,60.000,65793.000,1.000
32.149,11.824,18.124,13.613,7.648,0.961,4.534,12.060,-0.117,1.008,0.026,3.632,3.448,-0.214,60.000,65794.000,1.000
33.047,13.548,21.082,14.431,9.890,0.703,4.396,10.741,-0.118,1.011,0.023,3.418,3.479,-0.275,60.000,65795.000,1.000
33.819,15.821,24.123,15.463,13.217,1.315,4.955,9.867,-0.120,1.011,0.023,3.357,3.418,-0.305,60.000,65796.000,1.000
35.056,19.046,27.714,17.904,17.376,3.648,6.499,10.378,-0.120,1.010,0.022,3.052,3.357,-0.275,60.000,65797.000,1.000
36.851,22.887,31.390,21.372,21.585,7.179,8.576,11.883,-0.120,1.010,0.024,2.747,3.235,-0.366,60.000,65798.000,1.000
38.552,25.978,33.548,23.878,24.562,9.919,9.978,12.757,-0.120,1.009,0.022,2.472,3.143,-0.336,60.000,65799.000,1.000
39.043,26.697,32.599,23.601,24.898,9.915,9.406,11.573,-0.121,1.006,0.022,2.197,3.113,-0.366,60.000,65800.000,1.000
37.284,24.188,28.141,20.284,21.629,6.600,6.154,8.128,-0.122,1.003,0.020,2.136,2.930,-0.427,60.000,65801.000,1.000
33.097,18.946,21.257,15.126,15.046,0.988,0.705,3.381,-0.120,1.002,0.020,2.197,2.838,-0.580,60.000,65802.000,1.000
27.576,12.530,13.864,9.700,7.047,-5.132,-5.201,-1.263,-0.116,0.998,0.024,2.045,2.747,-0.549,60.000,65803.000,1.000
22.472,6.633,7.724,5.108,0.217,-10.206,-9.493,-4.645,-0.116,0.995,0.025,2.106,2.502,-0.488,60.000,65804.000,1.000
19.044,2.370,3.923,1.962,-3.732,-13.347,-10.996,-6.049,-0.115,0.992,0.021,2.136,2.411,-0.580,60.000,65805.000,1.000
17.515,0.185,2.865,0.709,-4.762,-14.282,-9.924,-5.189,-0.116,0.993,0.020,2.106,2.289,-0.732,60.000,65806.000,1.000
17.380,-0.039,4.208,1.417,-4.017,-13.330,-7.415,-2.461,-0.116,0.991,0.021,2.167,2.167,-0.702,60.000,65807.000,1.000
17.839,0.959,6.628,3.194,-2.808,-11.465,-4.752,0.812,-0.117,0.990,0.022,2.289,2.136,-0.824,60.000,65808.000,1.000
18.000,1.929,8.123,4.389,-2.078,-10.041,-2.958,2.838,-0.117,0.990,0.020,2.350,1.862,-0.854,60.000,65809.000,1.000
17.205,1.858,7.291,3.908,-2.329,-9.943,-2.636,2.597,-0.117,0.991,0.018,2.502,1.801,-0.946,60.000,65810.000,1.000
15.544,0.844,4.549,2.300,-3.539,-10.818,-3.700,0.712,-0.115,0.991,0.019,2.563,1.678,-0.946,60.000,65811.000,1.000
13.893,-0.034,1.706,1.081,-5.164,-11.476,-5.381,-1.266,-0.117,0.992,0.019,2.808,1.648,-0.977,60.000,65812.000,1.000
13.313,0.211,0.257,1.059,-6.481,-11.127,-6.760,-2.419,-0.115,0.994,0.019,2.686,1.495,-1.068,60.000,65813.000,1.000
14.343,1.661,0.299,1.709,-7.046,-9.921,-7.332,-3.082,-0.118,0.996,0.017,2.594,1.526,-1.099,60.000,65814.000,1.000
16.606,3.537,0.913,2.038,-7.118,-8.602,-7.396,-4.136,-0.117,0.998,0.020,2.686,1.312,-1.129,60.000,65815.000,1.000
18.935,4.745,1.109,1.533,-7.655,-8.128,-8.085,-6.159,-0.117,0.997,0.021,2.655,1.221,-1.129,60.000,65816.000,1.000
20.052,4.511,0.433,0.225,-9.488,-9.326,-10.527,-9.151,-0.118,0.996,0.018,2.533,0.946,-1.099,60.000,65817.000,1.000
19.409,2.909,-0.870,-1.648,-12.181,-12.285,-14.556,-12.549,-0.119,0.995,0.017,2.472,0.793,-1.160,60.000,65818.000,1.000
17.567,0.958,-2.010,-3.631,-14.092,-15.996,-18.544,-15.382,-0.119,0.997,0.020,2.472,0.732,-1.221,60.000,65819.000,1.000
15.739,-0.166,-2.280,-5.026,-14.061,-19.061,-20.947,-16.895,-0.120,0.995,0.020,2.319,0.641,-1.221,60.000,65820.000,1.000
14.838,-0.200,-1.718,-5.292,-12.804,-20.835,-21.820,-17.255,-0.120,0.995,0.019,2.350,0.549,-1.282,60.000,65821.000,1.000
14.841,0.042,-1.110,-4.619,-12.181,-21.752,-22.506,-17.553,-0.119,0.999,0.017,2.319,0.397,-1.343,60.000,65822.000,1.000
14.931,-0.595,-1.478,-4.052,-13.414,-22.773,-24.196,-19.112,-0.119,0.998,0.017,2.106,0.244,-1.526,60.000,65823.000,1.000
14.212,-2.723,-3.458,-4.750,-16.291,-24.594,-27.023,-22.549,-0.120,0.997,0.018,2.045,0.122,-1.587,60.000,65824.000,1.000
12.433,-5.929,-6.761,-6.748,-19.658,-26.995,-30.136,-27.075,-0.120,0.999,0.018,2.014,-0.031,-1.648,60.000,65825.000,1.000
10.242,-8.946,-10.140,-8.610,-22.255,-28.791,-32.278,-30.722,-0.121,0.999,0.018,1.709,-0.214,-1.831,60.000,65826.000,1.000
8.791,-10.462,-12.177,-8.649,-23.216,-28.667,-32.426,-31.682,-0.122,0.999,0.014,1.556,-0.427,-1.770,60.000,65827.000,1.000
8.823,-10.185,-12.448,-6.625,-22.401,-26.552,-30.505,-29.792,-0.121,1.000,0.015,1.556,-0.610,-1.801,60.000,65828.000,1.000
10.011,-9.141,-11.873,-4.030,-20.537,-24.017,-27.678,-26.680,-0.123,1.001,0.016,1.251,-0.793,-1.831,60.000,65829.000,1.000
11.359,-8.476,-11.537,-2.408,-18.605,-22.539,-25.309,-24.084,-0.121,1.002,0.015,1.160,-1.007,-1.831,60.000,65830.000,1.000
12.196,-8.078,-11.294,-1.700,-16.882,-21.667,-23.629,-22.160,-0.123,1.001,0.015,1.007,-1.190,-1.770,60.000,65831.000,1.000
12.551,-6.981,-10.121,-0.766,-14.970,-19.939,-22.029,-20.015,-0.123,1.003,0.015,0.702,-1.343,-1.770,60.000,65832.000,1.000
12.674,-4.892,-7.696,0.758,-12.633,-17.124,-20.290,-17.476,-0.124,1.004,0.015,0.519,-1.434,-1.770,60.000,65833.000,1.000
12.573,-2.581,-4.935,1.973,-10.137,-14.395,-18.718,-15.405,-0.123,1.004,0.015,0.305,-1.526,-1.740,60.000,65834.000,1.000
11.942,-0.989,-3.066,1.946,-8.036,-12.711,-17.563,-14.493,-0.123,1.006,0.014,0.092,-1.678,-1.648,60.000,65835.000,1.000
10.258,-0.552,-2.730,0.629,-7.030,-12.061,-17.058,-14.657,-0.122,1.007,0.017,-0.336,-1.801,-1.678,60.000,65836.000,1.000
7.041,-1.282,-3.975,-1.580,-7.711,-12.067,-17.727,-15.718,-0.122,1.006,0.018,-0.610,-1.862,-1.526,60.000,65837.000,1.000
2.340,-2.958,-6.607,-4.577,-10.009,-12.565,-19.919,-17.921,-0.122,1.006,0.015,-0.885,-2.014,-1.465,60.000,65838.000,1.000
-2.912,-4.991,-10.169,-8.277,-12.864,-13.276,-22.937,-21.191,-0.122,1.005,0.012,-0.885,-2.136,-1.312,60.000,65839.000,1.000
-7.239,-6.399,-13.700,-11.833,-14.796,-13.418,-25.140,-24.281,-0.121,1.004,0.018,-1.099,-2.258,-1.190,60.000,65840.000,1.000
-9.621,-6.417,-16.055,-13.904,-15.090,-12.307,-25.319,-25.480,-0.119,1.003,0.017,-1.251,-2.258,-1.190,60.000,65841.000,1.000
-10.174,-5.228,-16.730,-13.974,-14.298,-10.307,-23.726,-24.236,-0.117,1.001,0.021,-1.434,-2.380,-1.099,60.000,65842.000,1.000
-9.822,-3.918,-16.283,-13.074,-13.505,-8.793,-21.626,-21.795,-0.118,1.001,0.020,-1.434,-2.502,-1.038,60.000,65843.000,1.000
-9.518,-3.630,-15.788,-12.931,-13.363,-9.077,-20.177,-20.212,-0.118,1.001,0.018,-1.404,-2.563,-1.038,60.000,65844.000,1.000
-9.809,-4.735,-15.847,-14.395,-13.908,-11.325,-19.812,-20.723,-0.119,1.001,0.021,-1.434,-2.533,-1.038,60.000,65845.000,1.000
-10.921,-6.834,-16.272,-16.844,-14.975,-14.497,-20.402,-23.009,-0.119,1.001,0.022,-1.495,-2.594,-1.007,60.000,65846.000,1.000
-13.004,-9.469,-16.845,-19.208,-16.556,-17.423,-21.715,-25.987,-0.116,1.002,0.022,-1.465,-2.625,-1.038,60.000,65847.000,1.000
-16.086,-12.575,-18.038,-21.215,-18.668,-19.800,-23.562,-28.934,-0.117,1.002,0.025,-1.556,-2.625,-0.916,60.000,65848.000,1.000
-19.831,-16.158,-20.555,-23.299,-21.065,-21.978,-25.542,-31.506,-0.116,1.002,0.022,-1.495,-2.594,-0.916,60.000,65849.000,1.000
-23.631,-19.833,-24.328,-25.574,-23.353,-24.064,-27.014,-33.096,-0.117,0.999,0.025,-1.434,-2.594,-0.916,60.000,65850.000,1.000
-26.999,-22.895,-28.324,-27.405,-25.359,-25.580,-27.543,-32.903,-0.115,1.000,0.027,-1.465,-2.502,-0.946,60.000,65851.000,1.000
-29.685,-24.797,-31.366,-28.114,-27.129,-26.008,-27.244,-30.817,-0.114,1.000,0.028,-1.556,-2.289,-0.946,60.000,65852.000,1.000
-31.565,-25.598,-33.133,-27.934,-28.679,-25.557,-26.714,-28.002,-0.114,1.000,0.028,-1.404,-2.136,-0.854,60.000,65853.000,1.000
-32.746,-26.021,-34.438,-28.040,-30.051,-25.323,-26.751,-26.320,-0.112,0.999,0.029,-1.434,-1.923,-0.793,60.000,65854.000,1.000
-33.750,-26.982,-36.402,-29.473,-31.551,-26.494,-28.012,-26.966,-0.110,0.996,0.027,-1.282,-1.770,-0.732,60.000,65855.000,1.000
-35.102,-28.727,-39.154,-31.922,-33.433,-29.135,-30.481,-29.469,-0.108,0.994,0.029,-1.068,-1.465,-0.610,60.000,65856.000,1.000
-36.368,-30.249,-41.264,-33.648,-35.069,-31.749,-32.993,-31.912,-0.111,0.994,0.030,-0.977,-1.251,-0.519,60.000,65857.000,1.000
-36.015,-29.895,-40.856,-32.881,-34.938,-32.338,-33.658,-32.340,-0.111,0.994,0.027,-0.824,-1.038,-0.458,60.000,65858.000,1.000
-32.969,-27.003,-37.588,-29.558,-32.149,-30.223,-31.447,-30.401,-0.112,0.993,0.028,-0.641,-0.702,-0.549,60.000,65859.000,1.000
-28.098,-22.695,-33.216,-25.438,-27.780,-26.621,-27.412,-27.628,-0.114,0.994,0.029,-0.580,-0.549,-0.519,60.000,65860.000,1.000
-23.616,-18.809,-30.025,-22.434,-24.147,-23.324,-23.896,-25.957,-0.114,0.994,0.029,-0.458,-0.275,-0.580,60.000,65861.000,1.000
-21.215,-16.466,-29.146,-21.302,-22.843,-21.278,-22.580,-26.237,-0.115,0.994,0.029,-0.336,-0.092,-0.671,60.000,65862.000,1.000
-21.135,-15.853,-30.500,-21.974,-23.811,-20.625,-23.531,-28.211,-0.116,0.993,0.027,-0.244,0.092,-0.671,60.000,65863.000,1.000
-22.602,-16.750,-33.552,-24.231,-25.998,-21.380,-25.795,-31.281,-0.116,0.994,0.029,-0.183,0.183,-0.824,60.000,65864.000,1.000
-24.546,-18.685,-37.495,-27.412,-28.380,-23.283,-28.295,-34.684,-0.116,0.994,0.030,-0.214,0.366,-0.763,60.000,65865.000,1.000
-25.949,-20.740,-41.037,-29.984,-30.296,-25.259,-30.125,-37.315,-0.115,0.995,0.028,-0.092,0.397,-0.885,60.000,65866.000,1.000
-26.040,-21.812,-42.850,-30.321,-31.268,-25.893,-30.562,-38.171,-0.113,0.997,0.026,0.061,0.610,-0.854,60.000,65867.000,1.000
-24.537,-21.305,-42.475,-28.077,-30.870,-24.583,-29.202,-37.131,-0.115,0.996,0.031,0.183,0.793,-0.885,60.000,65868.000,1.000
-21.805,-19.460,-40.555,-24.465,-28.916,-21.884,-26.125,-35.016,-0.113,0.997,0.031,0.153,0.854,-0.916,60.000,65869.000,1.000
-18.859,-17.118,-38.205,-21.169,-25.885,-18.885,-22.063,-32.872,-0.116,0.999,0.029,0.153,1.099,-0.977,60.000,65870.000,1.000
-17.084,-15.272,-36.418,-19.278,-23.053,-16.589,-18.438,-31.452,-0.118,1.000,0.030,0.214,1.160,-1.007,60.000,65871.000,1.000
-17.444,-14.580,-35.825,-19.111,-21.706,-15.630,-16.665,-31.154,-0.118,0.999,0.032,0.244,1.221,-0.916,60.000,65872.000,1.000
-19.595,-14.863,-36.478,-20.403,-21.879,-15.950,-16.838,-31.848,-0.116,0.999,0.030,0.214,1.404,-0.916,60.000,65873.000,1.000
-21.936,-15.033,-37.675,-22.317,-22.072,-16.516,-17.233,-32.587,-0.116,0.999,0.032,0.275,1.526,-0.946,60.000,65874.000,1.000
-22.971,-13.948,-38.338,-23.663,-20.698,-15.930,-15.718,-32.010,-0.118,0.998,0.031,0.305,1.617,-0.977,60.000,65875.000,1.000
-22.859,-11.819,-38.095,-23.847,-18.026,-13.983,-12.006,-29.704,-0.117,0.998,0.030,0.336,1.801,-0.977,60.000,65876.000,1.000
-23.487,-10.692,-38.112,-23.817,-16.436,-12.590,-8.383,-27.221,-0.119,0.996,0.029,0.397,1.892,-0.977,60.000,65877.000,1.000
-26.798,-13.098,-40.481,-25.652,-18.547,-14.689,-7.958,-27.325,-0.118,0.995,0.031,0.488,1.953,-0.916,60.000,65878.000,1.000
-33.168,-20.064,-46.506,-30.869,-25.182,-21.948,-12.327,-31.952,-0.118,0.996,0.035,0.519,1.984,-0.977,60.000,65879.000,1.000
-41.296,-30.257,-55.372,-38.947,-34.948,-33.325,-20.747,-40.673,-0.118,0.997,0.033,0.519,2.045,-0.946,60.000,65880.000,1.000
-49.098,-40.628,-64.189,-47.349,-45.066,-45.536,-30.771,-50.803,-0.120,0.997,0.033,0.732,2.167,-0.854,60.000,65881.000,1.000
-54.525,-47.885,-69.444,-53.065,-52.466,-54.955,-39.354,-58.958,-0.120,0.997,0.031,0.824,2.228,-0.854,60.000,65882.000,1.000
-56.122,-49.975,-68.938,-54.413,-54.831,-59.502,-44.016,-62.890,-0.120,0.998,0.033,0.885,2.319,-0.763,60.000,65883.000,1.000
-53.481,-46.801,-62.758,-51.584,-51.438,-59.151,-43.703,-62.190,-0.116,1.000,0.033,0.854,2.441,-0.854,60.000,65884.000,1.000
-47.473,-39.857,-52.720,-45.808,-43.460,-55.087,-39.024,-57.679,-0.117,0.998,0.031,0.824,2.502,-0.854,60.000,65885.000,1.000
-40.065,-31.440,-41.266,-38.482,-33.606,-48.880,-31.950,-50.719,-0.118,0.995,0.033,0.885,2.533,-0.854,60.000,65886.000,1.000
-33.545,-23.955,-30.830,-31.149,-25.003,-42.276,-25.018,-43.138,-0.118,0.997,0.031,1.038,2.625,-0.702,60.000,65887.000,1.000
-29.419,-19.189,-23.436,-25.600,-19.742,-36.976,-20.178,-37.054,-0.118,0.995,0.031,1.099,2.716,-0.763,60.000,65888.000,1.000
-27.770,-17.591,-20.020,-23.160,-18.049,-33.944,-18.007,-33.993,-0.117,0.994,0.031,1.007,2.777,-0.702,60.000,65889.000,1.000
-27.612,-18.166,-19.902,-23.648,-18.702,-32.859,-17.870,-33.881,-0.118,0.993,0.036,1.007,2.838,-0.610,60.000,65890.000,1.000
-27.836,-19.258,-21.254,-25.364,-20.147,-32.423,-18.667,-35.092,-0.121,0.995,0.034,1.068,2.960,-0.519,60.000,65891.000,1.000
-27.812,-19.634,-22.322,-26.411,-21.259,-31.376,-19.469,-35.733,-0.119,0.995,0.033,1.190,3.052,-0.549,60.000,65892.000,1.000
-27.261,-18.996,-22.258,-25.975,-21.372,-29.349,-19.709,-34.948,-0.121,0.997,0.034,1.160,3.113,-0.519,60.000,65893.000,1.000
