EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
5.259,4.871,-0.155,6.376,5.832,9.121,6.366,14.846,-0.161,0.994,0.077,0.885,0.580,-1.007,60.000,21722.000,1.000
5.734,4.722,0.765,6.883,6.415,8.752,6.105,14.796,-0.162,0.997,0.079,0.977,0.763,-1.038,60.000,21723.000,1.000
7.177,5.054,2.561,7.453,7.899,8.351,6.050,14.374,-0.161,0.997,0.079,0.885,0.610,-1.099,60.000,21724.000,1.000
9.086,6.113,5.134,8.539,9.673,8.397,6.316,14.046,-0.163,0.998,0.082,0.854,0.549,-1.129,60.000,21725.000,1.000
10.875,7.871,8.224,10.328,11.258,9.214,7.027,14.155,-0.162,0.999,0.080,0.824,0.488,-1.160,60.000,21726.000,1.000
12.281,9.954,11.088,12.133,12.633,10.706,8.273,14.436,-0.161,1.001,0.077,0.732,0.519,-1.129,60.000,21727.000,1.000
13.188,11.671,12.720,12.875,13.744,12.202,9.664,14.286,-0.161,1.004,0.077,0.641,0.488,-1.190,60.000,21728.000,1.000
13.324,12.281,12.615,12.170,14.047,12.709,10.190,13.434,-0.161,1.002,0.082,0.641,0.427,-1.251,60.000,21729.000,1.000
12.445,11.491,11.325,10.738,12.948,11.584,8.920,12.223,-0.159,1.004,0.077,0.427,0.397,-1.190,60.000,21730.000,1.000
10.669,9.582,9.916,9.476,10.516,8.889,5.757,11.033,-0.159,1.003,0.077,0.366,0.427,-1.282,60.000,21731.000,1.000
8.477,7.025,8.872,8.401,7.489,5.140,1.419,9.620,-0.162,1.000,0.077,0.275,0.336,-1.221,60.000,21732.000,1.000
6.432,4.254,7.906,6.955,4.713,1.147,-2.959,7.517,-0.163,0.999,0.079,0.183,0.244,-1.251,60.000,21733.000,1.000
4.884,1.769,6.761,5.125,2.657,-2.000,-6.192,5.011,-0.161,0.999,0.079,0.000,0.244,-1.312,60.000,21734.000,1.000
3.870,0.136,5.693,3.681,1.382,-3.273,-7.428,3.166,-0.161,0.998,0.078,0.031,0.244,-1.251,60.000,21735.000,1.000
3.320,-0.282,5.094,3.227,0.882,-2.326,-6.438,2.759,-0.162,0.997,0.078,0.061,0.275,-1.251,60.000,21736.000,1.000
3.296,0.418,4.922,3.435,1.253,0.226,-3.734,3.485,-0.160,0.996,0.078,-0.061,0.153,-1.160,60.000,21737.000,1.000
3.902,1.782,4.830,3.540,2.489,3.296,-0.411,4.512,-0.162,0.996,0.081,0.061,0.244,-1.068,60.000,21738.000,1.000
5.051,3.439,4.889,3.482,4.364,6.217,2.427,5.689,-0.162,0.993,0.080,0.031,0.305,-1.038,60.000,21739.000,1.000
6.354,5.258,5.705,4.015,6.560,9.036,4.223,7.653,-0.161,0.994,0.080,-0.031,0.366,-1.038,60.000,21740.000,1.000
7.306,7.006,7.516,5.497,8.770,11.927,5.047,10.600,-0.162,0.994,0.079,0.061,0.336,-0.977,60.000,21741.000,1.000
7.617,8.140,9.540,7.099,10.688,14.529,5.213,13.470,-0.161,0.991,0.079,0.031,0.366,-0.946,60.000,21742.000,1.000
7.335,8.131,10.592,7.589,11.921,15.913,4.724,14.752,-0.162,0.991,0.082,0.092,0.275,-0.885,60.000,21743.000,1.000
6.727,7.014,10.288,6.722,12.042,15.334,3.275,13.949,-0.162,0.990,0.079,0.153,0.336,-0.916,60.000,21744.000,1.000
6.161,5.547,9.395,5.491,10.969,13.067,0.971,11.992,-0.165,0.991,0.079,0.275,0.397,-0.763,60.000,21745.000,1.000
5.980,4.581,8.893,4.923,9.216,10.195,-1.417,10.117,-0.163,0.991,0.078,0.275,0.366,-0.671,60.000,21746.000,1.000
6.248,4.152,8.844,4.953,7.509,7.447,-3.245,8.621,-0.162,0.991,0.077,0.366,0.366,-0.671,60.000,21747.000,1.000
6.639,3.431,8.535,4.824,6.185,4.626,-4.763,6.981,-0.164,0.991,0.081,0.458,0.366,-0.671,60.000,21748.000,1.000
6.708,1.730,7.648,4.373,5.087,1.309,-6.786,4.974,-0.165,0.992,0.080,0.488,0.397,-0.763,60.000,21749.000,1.000
6.206,-0.730,6.758,4.288,3.954,-2.373,-9.696,3.079,-0.163,0.991,0.079,0.549,0.397,-0.671,60.000,21750.000,1.000
5.199,-3.083,6.519,5.041,2.843,-5.762,-12.855,1.724,-0.162,0.990,0.080,0.549,0.397,-0.671,60.000,21751.000,1.000
4.101,-4.443,6.952,6.198,2.302,-8.042,-14.826,0.789,-0.164,0.992,0.079,0.671,0.458,-0.671,60.000,21752.000,1.000
3.445,-4.277,7.685,6.958,2.920,-8.600,-14.383,0.033,-0.161,0.994,0.081,0.793,0.458,-0.641,60.000,21753.000,1.000
3.408,-2.678,8.424,6.960,4.476,-7.492,-11.695,-0.440,-0.162,0.995,0.082,0.824,0.458,-0.763,60.000,21754.000,1.000
3.603,-0.408,8.988,6.389,5.855,-5.519,-8.327,-0.374,-0.163,0.993,0.079,0.885,0.427,-0.732,60.000,21755.000,1.000
3.397,1.422,9.015,5.371,5.977,-3.756,-5.978,0.049,-0.162,0.993,0.079,0.824,0.427,-0.549,60.000,21756.000,1.000
2.371,1.847,7.816,3.520,4.541,-3.089,-5.459,-0.058,-0.160,0.994,0.079,0.977,0.549,-0.488,60.000,21757.000,1.000
0.471,0.509,4.904,0.452,1.950,-3.869,-6.637,-1.578,-0.162,0.995,0.078,0.946,0.671,-0.488,60.000,21758.000,1.000
-2.111,-2.088,0.778,-3.292,-1.141,-5.668,-8.860,-4.345,-0.158,0.996,0.075,0.946,0.702,-0.336,60.000,21759.000,1.000
-4.962,-4.840,-3.153,-6.331,-4.085,-7.468,-11.308,-7.127,-0.158,0.995,0.078,1.007,0.854,-0.183,60.000,21760.000,1.000
-7.433,-6.717,-5.687,-7.714,-6.269,-8.313,-13.143,-8.783,-0.161,0.995,0.077,0.824,0.793,-0.061,60.000,21761.000,1.000
-8.965,-7.335,-6.790,-7.904,-7.225,-7.872,-13.725,-9.182,-0.160,0.997,0.081,0.916,1.038,0.092,60.000,21762.000,1.000
-9.554,-6.968,-7.301,-8.171,-6.913,-6.469,-12.983,-8.895,-0.160,0.997,0.082,0.885,1.099,0.092,60.000,21763.000,1.000
-9.744,-6.125,-7.832,-9.137,-5.882,-4.668,-11.538,-8.279,-0.160,0.997,0.079,0.916,1.221,0.122,60.000,21764.000,1.000
-10.067,-5.180,-8.256,-10.275,-4.949,-2.918,-10.266,-7.211,-0.161,0.999,0.079,0.793,1.129,0.122,60.000,21765.000,1.000
-10.541,-4.296,-8.248,-10.787,-4.537,-1.476,-9.573,-5.628,-0.160,0.998,0.079,0.854,1.190,0.183,60.000,21766.000,1.000
-10.755,-3.599,-7.965,-10.583,-4.427,-0.558,-9.203,-3.970,-0.162,0.997,0.082,0.763,1.312,0.122,60.000,21767.000,1.000
-10.432,-3.330,-7.917,-10.131,-4.288,-0.391,-8.786,-2.914,-0.163,0.996,0.079,0.824,1.282,0.153,60.000,21768.000,1.000
-9.752,-3.680,-8.207,-9.581,-4.254,-1.059,-8.381,-2.720,-0.162,0.995,0.076,0.916,1.373,0.153,60.000,21769.000,1.000
-9.040,-4.504,-8.207,-8.501,-4.741,-2.419,-8.350,-3.095,-0.160,0.995,0.078,0.946,1.373,0.214,60.000,21770.000,1.000
-8.307,-5.395,-7.245,-6.634,-5.802,-4.301,-8.904,-3.764,-0.161,0.993,0.077,0.824,1.343,0.214,60.000,21771.000,1.000
-7.278,-6.057,-5.462,-4.559,-6.914,-6.659,-9.900,-4.913,-0.162,0.993,0.079,0.946,1.343,0.214,60.000,21772.000,1.000
-5.802,-6.412,-3.661,-3.153,-7.389,-9.280,-10.921,-6.669,-0.162,0.993,0.079,0.885,1.434,0.031,60.000,21773.000,1.000
-4.006,-6.318,-2.281,-2.430,-6.850,-11.423,-11.467,-8.254,-0.162,0.994,0.076,0.885,1.373,0.092,60.000,21774.000,1.000
-2.025,-5.458,-0.903,-1.390,-5.306,-12.094,-11.154,-8.241,-0.161,0.993,0.076,0.946,1.373,0.031,60.000,21775.000,1.000
0.299,-3.566,1.128,0.844,-2.860,-10.761,-9.759,-5.892,-0.160,0.994,0.079,0.946,1.343,-0.061,60.000,21776.000,1.000
3.315,-0.638,3.966,4.083,0.553,-7.654,-7.092,-1.926,-0.161,0.993,0.078,0.916,1.343,-0.031,60.000,21777.000,1.000
7.009,3.018,7.247,7.394,4.876,-3.460,-3.162,2.127,-0.157,0.994,0.079,0.946,1.282,0.000,60.000,21778.000,1.000
10.627,6.769,10.497,10.069,9.368,1.019,1.408,5.040,-0.156,0.997,0.075,0.977,1.343,-0.061,60.000,21779.000,1.000
13.124,9.852,13.337,11.994,12.691,4.993,5.369,6.251,-0.156,0.998,0.075,0.793,1.343,-0.092,60.000,21780.000,1.000
13.972,11.671,15.283,13.069,13.763,7.701,7.430,5.404,-0.157,0.999,0.077,0.916,1.434,-0.122,60.000,21781.000,1.000
13.368,11.988,15.614,12.699,12.477,8.531,7.016,2.153,-0.155,0.999,0.078,0.916,1.465,0.092,60.000,21782.000,1.000
11.783,11.023,13.914,10.396,9.703,7.446,4.669,-3.090,-0.156,1.000,0.079,0.793,1.434,0.031,60.000,21783.000,1.000
9.556,9.453,10.786,6.784,6.672,5.264,1.700,-8.534,-0.156,1.000,0.079,0.824,1.465,0.031,60.000,21784.000,1.000
6.840,7.924,7.555,3.398,4.192,3.028,-0.832,-11.891,-0.155,0.997,0.080,0.671,1.465,-0.061,60.000,21785.000,1.000
3.736,6.456,5.078,1.313,2.383,1.134,-2.731,-12.075,-0.155,0.997,0.078,0.671,1.434,-0.031,60.000,21786.000,1.000
0.480,4.570,3.120,0.278,1.066,-0.654,-4.190,-9.806,-0.157,0.994,0.079,0.580,1.434,0.000,60.000,21787.000,1.000
-2.535,2.026,1.011,-0.600,0.135,-2.480,-5.126,-6.549,-0.159,0.990,0.078,0.641,1.495,-0.031,60.000,21788.000,1.000
-4.932,-0.710,-1.301,-1.522,-0.427,-3.924,-5.105,-3.036,-0.161,0.990,0.079,0.824,1.495,-0.061,60.000,21789.000,1.000
-6.513,-2.809,-3.117,-1.760,-0.639,-4.284,-3.720,0.974,-0.161,0.990,0.076,0.977,1.465,-0.061,60.000,21790.000,1.000
-7.296,-3.838,-3.894,-0.841,-0.545,-3.332,-0.950,5.604,-0.160,0.990,0.075,1.160,1.404,-0.153,60.000,21791.000,1.000
-7.389,-4.010,-3.926,0.556,-0.142,-1.598,2.790,10.059,-0.162,0.990,0.077,1.129,1.282,-0.305,60.000,21792.000,1.000
-6.838,-3.634,-3.818,1.399,0.736,0.300,6.966,13.318,-0.161,0.992,0.078,1.190,1.221,-0.305,60.000,21793.000,1.000
-5.583,-2.569,-3.440,1.752,2.367,2.388,11.163,15.365,-0.163,0.992,0.079,1.221,1.129,-0.458,60.000,21794.000,1.000
-3.517,-0.486,-1.896,2.759,4.823,4.961,14.861,17.086,-0.162,0.990,0.076,1.160,0.946,-0.580,60.000,21795.000,1.000
-0.618,2.448,1.305,5.109,7.747,7.659,17.241,18.887,-0.163,0.992,0.079,1.221,0.885,-0.702,60.000,21796.000,1.000
2.858,5.433,5.404,8.029,10.535,9.445,17.616,19.962,-0.161,0.992,0.076,1.312,0.824,-0.641,60.000,21797.000,1.000
6.264,7.631,8.990,10.113,12.701,9.601,16.071,19.304,-0.160,0.995,0.080,1.160,0.702,-0.702,60.000,21798.000,1.000
8.803,8.750,11.284,10.872,13.975,8.491,13.518,17.083,-0.160,0.996,0.081,1.282,0.641,-0.702,60.000,21799.000,1.000
9.964,9.011,12.553,11.009,14.214,7.148,11.051,14.552,-0.158,0.996,0.078,1.221,0.671,-0.610,60.000,21800.000,1.000
9.802,8.750,13.392,11.266,13.527,6.399,9.439,12.739,-0.159,0.996,0.076,1.099,0.702,-0.641,60.000,21801.000,1.000
8.776,8.128,13.858,11.378,12.333,6.347,8.927,11.521,-0.156,0.997,0.074,1.129,0.610,-0.641,60.000,21802.000,1.000
7.294,7.069,13.397,10.327,10.879,6.300,8.977,9.989,-0.157,0.996,0.077,1.129,0.519,-0.610,60.000,21803.000,1.000
5.538,5.524,11.654,7.642,8.953,5.409,8.476,7.659,-0.157,0.996,0.079,1.099,0.427,-0.580,60.000,21804.000,1.000
3.611,3.756,9.091,4.115,6.386,3.617,6.737,5.040,-0.157,0.997,0.076,1.099,0.519,-0.427,60.000,21805.000,1.000
1.611,2.130,6.506,0.994,3.570,1.628,4.128,2.854,-0.157,0.998,0.079,0.946,0.519,-0.366,60.000,21806.000,1.000
-0.351,0.791,4.239,-1.176,1.331,0.139,1.699,1.179,-0.157,0.999,0.077,0.977,0.580,-0.336,60.000,21807.000,1.000
-2.113,-0.254,2.170,-2.541,0.321,-0.462,0.413,-0.262,-0.157,0.998,0.076,0.824,0.580,-0.244,60.000,21808.000,1.000
-3.491,-0.849,0.387,-3.048,0.604,0.164,0.752,-1.191,-0.158,0.999,0.078,0.793,0.580,-0.214,60.000,21809.000,1.000
-4.359,-0.663,-0.566,-2.186,1.809,2.294,2.725,-0.689,-0.159,0.999,0.077,0.793,0.549,-0.244,60.000,21810.000,1.000
-4.710,0.339,-0.426,0.036,3.408,5.487,5.830,1.641,-0.156,0.999,0.076,0.702,0.519,-0.092,60.000,21811.000,1.000
-4.710,1.505,0.045,2.300,4.773,8.260,9.072,4.794,-0.159,0.997,0.076,0.610,0.641,-0.092,60.000,21812.000,1.000
-4.605,2.002,-0.264,2.962,5.408,9.131,11.558,7.276,-0.157,0.998,0.079,0.458,0.732,-0.031,60.000,21813.000,1.000
-4.432,1.813,-1.328,1.910,5.390,8.098,13.258,8.807,-0.159,0.998,0.077,0.397,0.580,0.000,60.000,21814.000,1.000
-3.980,1.789,-1.833,0.800,5.356,6.620,14.841,10.415,-0.160,0.996,0.076,0.427,0.549,-0.061,60.000,21815.000,1.000
-3.177,2.495,-0.791,1.197,5.857,5.931,16.670,12.681,-0.161,0.996,0.077,0.397,0.641,0.000,60.000,21816.000,1.000
-2.236,3.460,1.269,2.982,6.853,5.838,18.268,14.579,-0.158,0.996,0.077,0.305,0.671,-0.061,60.000,21817.000,1.000
-1.302,3.868,3.041,4.952,7.877,5.378,18.832,14.568,-0.157,0.995,0.077,0.244,0.610,-0.092,60.000,21818.000,1.000
-0.218,3.644,4.039,6.524,8.513,4.296,18.081,12.497,-0.158,0.995,0.076,0.092,0.702,-0.122,60.000,21819.000,1.000
1.151,3.499,4.974,8.195,8.702,3.418,16.532,9.824,-0.157,0.996,0.075,0.092,0.641,-0.214,60.000,21820.000,1.000
2.516,3.950,6.540,10.276,8.606,3.506,14.941,7.883,-0.156,0.998,0.079,0.183,0.641,-0.275,60.000,21821.000,1.000
3.309,4.637,8.275,11.844,8.259,4.206,13.589,6.542,-0.155,0.997,0.077,0.092,0.702,-0.336,60.000,21822.000,1.000
3.142,4.731,8.960,11.482,7.439,4.449,12.194,4.869,-0.155,0.996,0.076,0.153,0.793,-0.336,60.000,21823.000,1.000
1.957,3.809,7.936,8.832,5.825,3.579,10.349,2.619,-0.153,0.993,0.080,-0.061,0.793,-0.366,60.000,21824.000,1.000
-0.067,2.223,5.775,5.055,3.396,1.890,8.038,0.669,-0.154,0.996,0.081,-0.092,0.824,-0.458,60.000,21825.000,1.000
-2.494,0.734,3.699,1.754,0.774,0.238,5.867,0.067,-0.154,0.998,0.079,-0.061,0.916,-0.549,60.000,21826.000,1.000
-4.601,-0.112,2.544,-0.285,-1.023,-0.745,4.657,0.981,-0.154,0.995,0.078,-0.092,1.038,-0.671,60.000,21827.000,1.000
-5.563,-0.120,2.465,-1.103,-1.261,-0.911,4.776,2.753,-0.155,0.995,0.079,-0.092,1.160,-0.702,60.000,21828.000,1.000
-4.849,0.807,3.447,-0.674,0.043,-0.219,5.919,4.795,-0.155,0.997,0.080,0.000,1.160,-0.732,60.000,21829.000,1.000
-2.545,2.685,5.627,1.307,2.262,1.423,7.411,6.976,-0.155,0.999,0.081,-0.031,1.251,-0.763,60.000,21830.000,1.000
0.695,5.130,8.833,4.542,4.642,3.732,8.606,9.044,-0.156,0.997,0.081,-0.153,1.282,-0.854,60.000,21831.000,1.000
3.943,7.302,12.107,7.607,6.675,5.834,9.094,10.179,-0.156,0.996,0.080,0.000,1.251,-0.793,60.000,21832.000,1.000
6.318,8.449,14.185,8.934,8.156,6.894,8.720,9.669,-0.158,0.995,0.082,-0.061,1.282,-0.885,60.000,21833.000,1.000
7.370,8.540,14.578,8.291,9.045,6.954,7.660,7.967,-0.158,0.994,0.081,-0.031,1.282,-0.916,60.000,21834.000,1.000
7.295,8.268,13.919,6.875,9.354,6.857,6.435,6.554,-0.159,0.996,0.078,0.153,1.251,-0.946,60.000,21835.000,1.000
6.583,8.241,13.025,5.806,9.114,7.163,5.545,6.425,-0.160,0.995,0.078,0.092,1.312,-0.977,60.000,21836.000,1.000
5.393,8.187,11.830,4.881,8.269,7.341,4.956,6.974,-0.161,0.995,0.078,0.061,1.343,-1.038,60.000,21837.000,1.000
3.475,7.154,9.595,3.130,6.605,6.249,4.056,6.703,-0.159,0.994,0.079,0.031,1.282,-1.007,60.000,21838.000,1.000
0.793,4.675,6.158,0.435,3.984,3.494,2.261,5.040,-0.161,0.993,0.081,0.092,1.343,-0.977,60.000,21839.000,1.000
-1.889,1.669,2.706,-1.833,0.930,0.300,-0.067,3.170,-0.162,0.994,0.081,0.031,1.221,-1.007,60.000,21840.000,1.000
-3.307,-0.170,0.926,-2.154,-1.285,-1.331,-1.539,2.786,-0.164,0.993,0.083,0.122,1.190,-1.160,60.000,21841.000,1.000
-2.774,-0.034,1.353,-0.654,-1.672,-0.613,-1.105,4.081,-0.163,0.994,0.084,0.122,1.038,-1.160,60.000,21842.000,1.000
-0.883,1.262,2.865,0.953,-0.616,1.128,0.577,5.481,-0.163,0.994,0.084,0.092,1.007,-1.160,60.000,21843.000,1.000
0.919,2.241,3.849,1.137,0.329,1.773,1.561,5.346,-0.166,0.992,0.085,0.214,0.916,-1.190,60.000,21844.000,1.000
1.425,2.098,3.533,-0.201,-0.190,0.354,0.431,3.489,-0.163,0.991,0.082,0.397,0.854,-1.160,60.000,21845.000,1.000
0.415,1.035,2.162,-2.194,-2.160,-2.432,-2.499,0.951,-0.163,0.991,0.084,0.488,0.671,-1.099,60.000,21846.000,1.000
-1.454,-0.316,0.252,-4.167,-4.406,-5.272,-5.703,-1.259,-0.163,0.992,0.086,0.549,0.549,-1.068,60.000,21847.000,1.000
-3.196,-1.410,-1.812,-5.858,-5.731,-7.284,-7.786,-2.713,-0.161,0.994,0.084,0.671,0.519,-0.977,60.000,21848.000,1.000
-4.007,-1.770,-3.458,-6.767,-5.718,-8.031,-8.154,-3.053,-0.162,0.993,0.083,0.763,0.488,-0.977,60.000,21849.000,1.000
-3.673,-1.000,-3.878,-6.125,-4.662,-7.217,-6.841,-1.756,-0.164,0.992,0.083,0.702,0.397,-1.007,60.000,21850.000,1.000
-2.697,0.783,-2.850,-3.932,-3.167,-4.978,-4.300,1.045,-0.163,0.990,0.081,0.702,0.397,-0.946,60.000,21851.000,1.000
-1.803,2.683,-1.348,-1.529,-1.903,-2.284,-1.449,3.945,-0.164,0.990,0.083,0.885,0.366,-0.916,60.000,21852.000,1.000
-1.236,3.585,-0.791,-0.502,-1.447,-0.514,0.563,5.216,-0.164,0.991,0.081,0.854,0.214,-0.854,60.000,21853.000,1.000
-0.672,3.185,-1.549,-1.003,-1.934,-0.286,1.107,4.520,-0.165,0.993,0.080,0.946,0.214,-0.732,60.000,21854.000,1.000
0.232,2.204,-2.607,-1.723,-2.920,-0.990,0.529,3.113,-0.163,0.991,0.083,0.946,0.153,-0.702,60.000,21855.000,1.000
1.340,1.320,-3.069,-1.825,-4.011,-1.887,-0.507,1.996,-0.164,0.991,0.081,1.099,0.153,-0.641,60.000,21856.000,1.000
2.092,0.255,-3.521,-2.257,-5.453,-3.256,-1.889,0.517,-0.164,0.993,0.080,1.221,0.092,-0.580,60.000,21857.000,1.000
2.068,-1.596,-5.167,-4.395,-7.640,-5.717,-3.804,-2.467,-0.164,0.995,0.082,1.282,0.031,-0.519,60.000,21858.000,1.000
1.344,-4.042,-8.020,-7.869,-10.294,-8.819,-5.912,-6.553,-0.163,0.995,0.079,1.129,-0.031,-0.549,60.000,21859.000,1.000
0.134,-6.256,-10.806,-10.745,-12.644,-11.227,-7.421,-9.895,-0.162,0.994,0.082,1.099,0.000,-0.549,60.000,21860.000,1.000
-1.613,-7.808,-12.601,-11.810,-14.206,-12.251,-7.924,-11.276,-0.161,0.994,0.081,1.160,0.061,-0.488,60.000,21861.000,1.000
-3.981,-8.994,-13.820,-11.836,-14.971,-12.429,-7.678,-11.243,-0.159,0.996,0.080,1.129,0.061,-0.397,60.000,21862.000,1.000
-6.685,-10.189,-15.406,-12.350,-15.065,-12.539,-7.069,-11.007,-0.161,0.995,0.084,1.038,0.061,-0.458,60.000,21863.000,1.000
-9.161,-11.278,-17.541,-13.748,-14.646,-12.637,-6.234,-10.908,-0.161,0.995,0.083,1.007,0.092,-0.366,60.000,21864.000,1.000
-10.894,-11.860,-19.487,-15.096,-14.054,-12.322,-5.261,-10.418,-0.159,0.995,0.082,1.099,0.153,-0.305,60.000,21865.000,1.000
-11.613,-11.816,-20.577,-15.519,-13.701,-11.571,-4.407,-9.351,-0.160,0.997,0.080,1.038,0.183,-0.397,60.000,21866.000,1.000
-11.314,-11.435,-20.914,-15.162,-13.665,-10.872,-3.884,-8.390,-0.161,0.995,0.077,1.068,0.244,-0.366,60.000,21867.000,1.000
-10.176,-10.937,-20.889,-14.568,-13.525,-10.502,-3.510,-8.185,-0.160,0.995,0.079,1.007,0.305,-0.366,60.000,21868.000,1.000
-8.444,-10.033,-20.267,-13.567,-12.673,-9.935,-2.698,-8.268,-0.160,0.995,0.078,0.977,0.275,-0.336,60.000,21869.000,1.000
-6.370,-8.183,-18.250,-11.351,-10.772,-8.218,-0.837,-7.343,-0.162,0.996,0.078,1.038,0.366,-0.427,60.000,21870.000,1.000
-4.277,-5.395,-14.687,-7.775,-8.016,-5.022,2.209,-4.761,-0.161,0.993,0.076,0.916,0.519,-0.427,60.000,21871.000,1.000
-2.531,-2.565,-10.812,-4.046,-5.014,-1.172,5.900,-1.397,-0.159,0.993,0.083,1.038,0.549,-0.488,60.000,21872.000,1.000
-1.311,-0.711,-8.240,-1.623,-2.397,2.064,9.302,1.237,-0.159,0.994,0.079,0.977,0.641,-0.458,60.000,21873.000,1.000
-0.378,0.112,-7.282,-0.609,-0.462,4.153,11.683,2.576,-0.160,0.997,0.080,0.854,0.641,-0.366,60.000,21874.000,1.000
0.890,0.900,-6.672,0.270,0.888,5.682,12.975,3.336,-0.160,0.999,0.081,0.854,0.763,-0.366,60.000,21875.000,1.000
2.922,2.523,-5.164,1.973,1.898,7.450,13.663,4.251,-0.160,0.999,0.079,0.763,0.793,-0.458,60.000,21876.000,1.000
5.227,4.477,-3.117,3.790,2.518,9.182,13.987,4.845,-0.160,0.998,0.081,0.763,0.793,-0.397,60.000,21877.000,1.000
6.489,5.107,-2.127,4.088,2.219,9.493,13.361,3.843,-0.158,1.000,0.081,0.610,0.946,-0.336,60.000,21878.000,1.000
5.706,3.286,-3.115,2.338,0.486,7.435,10.989,0.799,-0.159,1.002,0.080,0.519,0.946,-0.366,60.000,21879.000,1.000
3.279,-0.264,-5.085,-0.032,-2.297,3.829,7.134,-3.019,-0.159,0.999,0.080,0.488,1.160,-0.366,60.000,21880.000,1.000
0.869,-3.457,-6.044,-1.017,-4.673,0.716,3.366,-5.672,-0.160,1.000,0.078,0.427,1.312,-0.305,60.000,21881.000,1.000
0.049,-4.672,-5.072,-0.083,-5.283,-0.557,1.249,-6.352,-0.160,1.000,0.079,0.214,1.282,-0.275,60.000,21882.000,1.000
0.969,-4.058,-3.179,1.485,-4.246,-0.492,0.896,-5.858,-0.160,0.998,0.079,0.244,1.251,-0.153,60.000,21883.000,1.000
2.407,-3.008,-1.988,2.247,-3.032,-0.531,1.131,-5.287,-0.159,0.999,0.080,0.275,1.373,-0.183,60.000,21884.000,1.000
3.068,-2.647,-2.052,2.061,-2.956,-1.393,0.881,-4.799,-0.160,0.999,0.077,0.275,1.404,-0.122,60.000,21885.000,1.000
2.509,-3.217,-2.863,1.522,-4.164,-2.815,-0.039,-4.071,-0.160,0.997,0.081,0.214,1.434,-0.092,60.000,21886.000,1.000
0.903,-4.636,-4.067,0.626,-5.985,-4.489,-1.326,-3.444,-0.162,0.995,0.081,0.244,1.526,-0.122,60.000,21887.000,1.000
-1.373,-6.841,-5.766,-1.064,-7.669,-6.387,-2.704,-3.707,-0.161,0.995,0.079,0.244,1.587,-0.153,60.000,21888.000,1.000
-3.763,-9.454,-7.657,-3.173,-8.724,-8.187,-3.920,-4.857,-0.161,0.995,0.080,0.275,1.587,-0.183,60.000,21889.000,1.000
-5.577,-11.650,-8.723,-4.436,-8.961,-9.131,-4.688,-5.892,-0.162,0.995,0.081,0.275,1.495,-0.214,60.000,21890.000,1.000
-6.223,-12.683,-8.170,-4.058,-8.394,-8.708,-4.827,-6.002,-0.162,0.996,0.080,0.275,1.465,-0.153,60.000,21891.000,1.000
-5.374,-12.264,-6.169,-2.467,-6.916,-7.050,-4.184,-5.300,-0.163,0.994,0.080,0.366,1.526,-0.183,60.000,21892.000,1.000
-3.090,-10.375,-3.421,-0.430,-4.191,-4.502,-2.415,-4.110,-0.162,0.994,0.082,0.366,1.556,-0.153,60.000,21893.000,1.000
-0.086,-7.255,-0.564,1.838,-0.352,-1.383,0.554,-2.303,-0.163,0.994,0.081,0.366,1.434,-0.122,60.000,21894.000,1.000
2.302,-3.762,1.710,4.284,3.351,1.664,3.826,0.186,-0.161,0.993,0.080,0.366,1.404,-0.183,60.000,21895.000,1.000
2.993,-1.063,2.679,6.360,5.433,3.792,6.054,2.730,-0.161,0.994,0.082,0.275,1.526,-0.153,60.000,21896.000,1.000
2.135,0.345,2.186,7.306,5.725,4.741,6.851,4.414,-0.163,0.994,0.082,0.366,1.404,-0.092,60.000,21897.000,1.000
0.910,0.926,0.980,7.026,5.416,5.142,7.105,4.936,-0.163,0.995,0.076,0.275,1.434,-0.122,60.000,21898.000,1.000
0.409,1.353,0.198,6.335,5.515,5.763,7.727,4.851,-0.160,0.995,0.079,0.305,1.312,-0.122,60.000,21899.000,1.000
0.843,1.720,0.438,6.151,5.753,6.542,8.447,4.822,-0.163,0.994,0.080,0.427,1.312,-0.061,60.000,21900.000,1.000
1.591,1.444,1.132,6.353,5.032,6.398,7.944,4.581,-0.162,0.992,0.081,0.427,1.251,-0.061,60.000,21901.000,1.000
1.779,-0.184,0.881,5.675,2.611,4.043,5.022,2.885,-0.161,0.991,0.081,0.519,1.190,-0.153,60.000,21902.000,1.000
1.065,-3.128,-1.201,3.112,-1.157,-0.701,-0.209,-1.102,-0.163,0.990,0.080,0.580,1.099,-0.061,60.000,21903.000,1.000
0.130,-6.155,-4.247,-0.546,-4.954,-6.159,-6.074,-6.374,-0.163,0.990,0.083,0.641,0.977,-0.031,60.000,21904.000,1.000
0.304,-7.460,-6.000,-3.034,-7.261,-9.658,-10.270,-10.492,-0.163,0.992,0.083,0.793,0.885,-0.061,60.000,21905.000,1.000
2.466,-6.005,-4.688,-2.657,-7.132,-9.458,-11.251,-11.633,-0.162,0.992,0.081,0.854,0.885,-0.031,60.000,21906.000,1.000
6.297,-2.239,-0.480,0.256,-4.554,-5.892,-8.967,-9.978,-0.163,0.992,0.081,0.977,0.824,0.031,60.000,21907.000,1.000
