EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
34.522,30.835,31.040,35.596,32.504,43.652,39.742,39.369,-0.314,0.998,0.117,6.897,44.434,-33.142,60.000,22713.000,1.000
24.706,21.504,20.090,24.024,21.149,33.138,29.081,26.424,-0.327,1.000,0.119,6.683,41.748,-33.203,60.000,22714.000,1.000
12.422,9.924,7.295,10.948,7.256,19.810,14.197,10.933,-0.334,1.003,0.120,6.500,38.696,-32.776,60.000,22715.000,1.000
2.617,1.051,-2.088,1.468,-3.416,8.937,1.328,-1.037,-0.336,1.003,0.116,6.378,35.492,-31.860,60.000,22716.000,1.000
-3.670,-4.387,-7.531,-4.056,-9.481,1.601,-7.533,-8.457,-0.339,1.004,0.115,6.439,32.166,-30.457,60.000,22717.000,1.000
-10.692,-10.794,-13.698,-10.170,-15.427,-6.298,-16.525,-15.990,-0.340,1.003,0.114,6.439,28.992,-28.870,60.000,22718.000,1.000
-23.747,-23.269,-25.706,-21.690,-27.181,-19.803,-31.639,-29.136,-0.343,1.000,0.113,6.622,25.787,-27.039,60.000,22719.000,1.000
-40.503,-39.285,-40.981,-36.012,-43.062,-36.521,-51.072,-45.594,-0.353,1.000,0.116,6.714,22.430,-24.780,60.000,22720.000,1.000
-47.834,-45.838,-46.752,-40.840,-50.220,-43.581,-61.053,-52.336,-0.369,0.999,0.117,6.989,18.860,-22.217,60.000,22721.000,1.000
-33.090,-30.512,-31.067,-24.921,-35.751,-28.647,-47.271,-36.758,-0.391,0.997,0.123,7.324,14.954,-19.470,60.000,22722.000,1.000
1.093,4.128,3.264,8.514,-1.707,5.729,-10.940,-1.174,-0.418,0.993,0.123,7.477,10.803,-16.541,60.000,22723.000,1.000
37.487,41.215,39.605,42.990,35.159,42.811,30.627,37.575,-0.445,0.990,0.127,7.782,5.951,-13.458,60.000,22724.000,1.000
58.551,63.431,61.064,62.181,57.351,65.333,58.095,61.532,-0.470,0.987,0.133,8.331,0.610,-10.376,60.000,22725.000,1.000
57.483,63.831,60.842,59.802,57.763,66.131,62.166,62.457,-0.487,0.985,0.133,9.003,-5.249,-7.019,60.000,22726.000,1.000
38.909,46.732,43.078,40.287,40.640,49.245,45.736,43.646,-0.495,0.981,0.137,9.491,-11.383,-3.632,60.000,22727.000,1.000
13.276,22.458,17.984,14.110,16.225,25.132,19.384,15.832,-0.497,0.980,0.134,10.040,-17.822,-0.092,60.000,22728.000,1.000
-9.550,1.022,-4.242,-8.217,-5.472,4.510,-5.028,-9.121,-0.486,0.981,0.130,10.742,-24.261,3.387,60.000,22729.000,1.000
-24.012,-11.855,-17.647,-20.737,-18.502,-6.263,-19.550,-23.709,-0.469,0.985,0.124,11.383,-30.365,7.050,60.000,22730.000,1.000
-29.285,-15.498,-21.613,-23.426,-21.910,-6.866,-22.541,-27.035,-0.447,0.985,0.120,11.963,-36.285,10.651,60.000,22731.000,1.000
-27.811,-12.810,-19.354,-20.362,-18.665,-1.568,-17.804,-23.225,-0.420,0.988,0.116,12.695,-41.595,14.160,60.000,22732.000,1.000
-23.317,-7.925,-15.202,-16.345,-13.383,4.197,-11.247,-17.645,-0.397,0.993,0.108,12.970,-46.295,17.426,60.000,22733.000,1.000
-18.844,-3.928,-12.102,-14.131,-9.657,7.045,-7.159,-13.586,-0.375,0.997,0.103,13.275,-50.659,20.569,60.000,22734.000,1.000
-15.352,-1.553,-10.469,-13.688,-8.263,6.848,-6.235,-11.263,-0.354,1.001,0.100,13.428,-54.504,23.376,60.000,22735.000,1.000
-11.995,0.269,-9.084,-13.528,-7.625,5.536,-6.395,-9.214,-0.336,1.004,0.095,13.458,-58.014,25.879,60.000,22736.000,1.000
-7.918,2.559,-7.027,-12.627,-6.099,4.808,-5.414,-6.415,-0.321,1.007,0.086,13.336,-61.035,28.015,60.000,22737.000,1.000
-3.558,5.158,-4.543,-11.055,-3.632,4.974,-2.807,-3.055,-0.304,1.008,0.078,13.000,-63.812,30.060,60.000,22738.000,1.000
-0.180,7.181,-2.434,-9.348,-1.397,5.428,0.333,0.079,-0.291,1.009,0.072,12.726,-66.284,31.799,60.000,22739.000,1.000
1.397,8.008,-1.296,-8.009,-0.431,5.492,2.498,2.182,-0.275,1.008,0.072,12.421,-68.359,33.356,60.000,22740.000,1.000
1.500,7.777,-1.236,-7.426,-0.727,4.883,2.805,2.602,-0.262,1.010,0.067,11.902,-70.312,34.576,60.000,22741.000,1.000
1.209,7.195,-1.833,-7.636,-1.388,3.828,1.393,1.141,-0.249,1.008,0.064,11.414,-71.899,35.645,60.000,22742.000,1.000
1.318,6.885,-2.336,-8.144,-1.606,2.764,-0.955,-1.655,-0.233,1.007,0.060,10.956,-73.090,36.530,60.000,22743.000,1.000
1.711,6.783,-2.194,-8.292,-1.435,1.813,-3.534,-4.746,-0.214,1.006,0.058,10.315,-74.066,37.231,60.000,22744.000,1.000
1.761,6.134,-1.524,-7.927,-1.555,0.476,-6.096,-7.352,-0.192,1.005,0.054,9.644,-74.707,37.659,60.000,22745.000,1.000
1.268,4.305,-0.896,-7.496,-2.335,-1.879,-8.522,-9.308,-0.169,1.006,0.048,9.064,-74.829,37.933,60.000,22746.000,1.000
0.792,1.623,-0.681,-7.437,-3.319,-5.065,-10.310,-10.695,-0.148,1.006,0.047,8.453,-74.554,38.116,60.000,22747.000,1.000
0.840,-0.934,-0.857,-7.770,-3.901,-8.104,-10.902,-11.554,-0.128,1.006,0.046,7.812,-73.822,38.055,60.000,22748.000,1.000
1.213,-2.669,-1.218,-8.210,-4.079,-10.215,-10.417,-11.917,-0.113,1.005,0.042,7.111,-72.571,37.872,60.000,22749.000,1.000
1.722,-3.175,-1.249,-8.228,-3.921,-11.123,-9.333,-11.656,-0.097,1.007,0.040,6.409,-71.136,37.476,60.000,22750.000,1.000
3.174,-1.709,0.010,-7.063,-2.671,-10.511,-7.596,-10.356,-0.085,1.004,0.039,5.768,-69.427,37.048,60.000,22751.000,1.000
6.858,2.600,3.430,-4.091,0.785,-7.996,-4.834,-7.708,-0.073,1.003,0.040,5.005,-67.657,36.285,60.000,22752.000,1.000
12.913,9.557,8.854,0.596,6.386,-3.934,-1.473,-4.049,-0.060,0.999,0.040,4.272,-65.613,35.583,60.000,22753.000,1.000
19.521,17.183,14.749,5.911,12.290,0.187,1.103,-0.434,-0.039,0.997,0.041,3.571,-63.324,34.821,60.000,22754.000,1.000
23.968,22.523,18.907,10.057,16.071,2.482,1.779,1.817,-0.018,0.996,0.040,3.113,-60.638,34.119,60.000,22755.000,1.000
24.543,23.399,19.718,11.299,16.439,1.833,0.700,1.735,0.010,0.997,0.037,2.594,-57.526,33.386,60.000,22756.000,1.000
21.521,19.698,17.101,8.987,13.856,-1.468,-1.038,-0.709,0.038,0.998,0.034,2.106,-54.077,32.715,60.000,22757.000,1.000
16.577,13.272,12.468,4.184,9.845,-5.919,-2.256,-4.282,0.061,0.999,0.036,1.740,-50.201,32.013,60.000,22758.000,1.000
11.502,6.649,7.758,-0.906,5.900,-9.711,-2.259,-7.030,0.083,1.003,0.034,1.495,-45.685,31.189,60.000,22759.000,1.000
7.208,1.439,4.100,-4.610,2.737,-11.932,-1.152,-7.766,0.096,1.010,0.033,1.129,-40.863,30.396,60.000,22760.000,1.000
3.552,-2.360,1.153,-6.990,0.209,-13.142,0.132,-7.084,0.107,1.015,0.033,0.702,-35.645,29.327,60.000,22761.000,1.000
0.050,-5.494,-2.022,-9.126,-2.071,-14.493,0.571,-6.492,0.112,1.016,0.037,0.275,-30.457,28.137,60.000,22762.000,1.000
-3.274,-8.125,-5.528,-11.399,-4.087,-16.323,-0.111,-6.711,0.112,1.016,0.038,-0.397,-25.269,26.672,60.000,22763.000,1.000
-5.901,-9.639,-8.412,-13.023,-5.531,-17.966,-1.623,-7.280,0.107,1.016,0.039,-1.007,-19.989,25.116,60.000,22764.000,1.000
-7.328,-9.404,-9.638,-13.110,-6.188,-18.652,-3.678,-7.524,0.099,1.013,0.041,-1.587,-14.832,23.163,60.000,22765.000,1.000
-7.234,-7.303,-8.918,-11.635,-5.902,-18.049,-5.865,-7.272,0.094,1.011,0.041,-2.136,-9.918,21.118,60.000,22766.000,1.000
-5.627,-3.895,-6.842,-9.361,-4.591,-16.192,-7.330,-6.674,0.091,1.009,0.042,-2.655,-5.096,18.982,60.000,22767.000,1.000
-3.352,-0.585,-4.656,-7.307,-2.802,-13.562,-7.306,-5.961,0.091,1.005,0.042,-3.204,-0.336,16.754,60.000,22768.000,1.000
-2.123,0.655,-3.777,-6.403,-1.932,-11.260,-6.021,-5.595,0.095,1.002,0.044,-3.906,4.150,14.435,60.000,22769.000,1.000
-3.520,-1.640,-5.146,-7.347,-3.363,-10.651,-4.749,-6.383,0.096,1.000,0.044,-4.303,8.728,12.115,60.000,22770.000,1.000
-8.130,-7.659,-9.066,-10.620,-7.592,-12.899,-5.266,-9.363,0.099,1.000,0.043,-4.761,13.550,9.766,60.000,22771.000,1.000
-15.893,-16.841,-15.692,-16.640,-14.579,-19.036,-9.587,-15.673,0.097,0.999,0.047,-5.127,18.280,7.355,60.000,22772.000,1.000
-26.071,-28.067,-24.660,-25.000,-23.945,-29.303,-18.947,-25.521,0.093,1.002,0.048,-5.615,22.919,4.883,60.000,22773.000,1.000
-35.272,-37.919,-33.009,-32.471,-33.134,-40.665,-30.900,-35.816,0.082,1.003,0.054,-6.012,27.466,2.380,60.000,22774.000,1.000
-37.061,-40.190,-34.782,-33.131,-36.404,-46.111,-38.191,-39.922,0.065,1.006,0.058,-6.653,31.677,-0.214,60.000,22775.000,1.000
-27.087,-30.575,-25.823,-23.467,-28.974,-39.822,-33.880,-32.854,0.043,1.008,0.062,-7.202,35.614,-2.930,60.000,22776.000,1.000
-8.771,-12.143,-9.117,-7.238,-12.759,-23.508,-18.473,-17.059,0.017,1.008,0.065,-7.843,38.940,-5.646,60.000,22777.000,1.000
8.432,6.134,6.877,7.013,4.203,-5.536,-0.126,-0.981,-0.006,1.006,0.067,-8.392,41.687,-8.392,60.000,22778.000,1.000
16.543,16.458,15.212,13.123,14.290,6.029,12.153,8.004,-0.028,1.004,0.071,-9.064,43.854,-11.108,60.000,22779.000,1.000
14.115,17.005,14.743,10.914,15.255,8.420,14.402,8.090,-0.042,1.004,0.076,-9.552,45.776,-13.611,60.000,22780.000,1.000
5.384,11.121,8.876,4.202,9.927,3.879,8.357,2.091,-0.052,1.001,0.077,-9.918,47.333,-16.022,60.000,22781.000,1.000
-3.876,3.679,2.040,-2.727,2.966,-3.169,-1.095,-5.637,-0.062,1.000,0.080,-10.437,48.492,-18.219,60.000,22782.000,1.000
-10.015,-2.021,-2.887,-7.189,-2.219,-8.725,-8.937,-11.477,-0.065,0.996,0.080,-10.742,49.469,-20.264,60.000,22783.000,1.000
-13.068,-5.694,-5.680,-8.925,-5.139,-11.284,-12.735,-14.054,-0.068,0.992,0.078,-11.139,50.354,-22.034,60.000,22784.000,1.000
-16.271,-10.008,-8.824,-10.396,-8.310,-13.075,-14.277,-15.234,-0.069,0.990,0.078,-11.292,51.270,-23.651,60.000,22785.000,1.000
-23.497,-18.513,-15.876,-15.377,-15.237,-18.567,-18.164,-18.999,-0.079,0.984,0.083,-11.505,51.941,-25.238,60.000,22786.000,1.000
-34.775,-31.195,-27.203,-24.627,-26.111,-29.204,-26.598,-26.864,-0.093,0.978,0.088,-11.536,52.673,-26.581,60.000,22787.000,1.000
-43.115,-40.937,-36.112,-31.847,-34.367,-38.573,-34.310,-33.302,-0.115,0.972,0.094,-11.536,53.223,-27.863,60.000,22788.000,1.000
-38.244,-37.053,-32.014,-26.833,-29.974,-35.506,-30.893,-28.308,-0.142,0.964,0.101,-11.414,53.314,-29.053,60.000,22789.000,1.000
-16.287,-15.223,-10.431,-5.519,-8.839,-14.656,-10.684,-7.201,-0.177,0.955,0.102,-11.200,52.979,-30.334,60.000,22790.000,1.000
14.902,16.754,21.011,24.249,21.816,16.946,20.429,23.096,-0.212,0.947,0.107,-10.742,51.941,-31.372,60.000,22791.000,1.000
40.871,43.988,47.579,48.141,48.175,44.536,48.654,48.586,-0.247,0.941,0.115,-9.857,49.988,-32.196,60.000,22792.000,1.000
50.375,54.681,57.734,55.691,59.185,55.922,61.797,58.194,-0.272,0.935,0.121,-8.820,47.607,-32.776,60.000,22793.000,1.000
41.376,46.626,49.557,46.125,52.542,48.475,56.355,50.163,-0.291,0.934,0.128,-7.782,44.617,-32.898,60.000,22794.000,1.000
20.371,26.515,29.778,26.616,34.227,28.752,38.005,31.143,-0.303,0.936,0.132,-6.470,41.290,-32.745,60.000,22795.000,1.000
-2.770,4.365,8.030,6.309,13.511,6.803,16.608,10.491,-0.310,0.939,0.133,-5.249,37.628,-32.135,60.000,22796.000,1.000
-20.317,-12.219,-8.611,-8.656,-2.440,-9.700,0.161,-5.116,-0.311,0.943,0.137,-3.876,33.936,-31.311,60.000,22797.000,1.000
-29.514,-20.698,-17.826,-16.568,-11.278,-18.073,-8.490,-13.681,-0.308,0.948,0.136,-2.655,30.334,-29.999,60.000,22798.000,1.000
-32.028,-22.825,-21.142,-18.941,-14.782,-19.849,-11.129,-16.721,-0.306,0.957,0.137,-1.434,26.642,-28.564,60.000,22799.000,1.000
-31.029,-21.751,-21.263,-18.296,-15.775,-18.128,-10.998,-16.619,-0.308,0.967,0.136,-0.214,23.193,-26.917,60.000,22800.000,1.000
-28.416,-19.414,-19.707,-16.270,-15.356,-15.043,-9.749,-14.564,-0.316,0.975,0.135,0.763,19.928,-25.146,60.000,22801.000,1.000
-25.113,-16.757,-17.227,-13.837,-13.555,-11.685,-7.702,-11.149,-0.325,0.980,0.136,1.617,16.571,-23.102,60.000,22802.000,1.000
-23.113,-15.637,-15.687,-12.623,-11.920,-9.950,-6.458,-8.120,-0.342,0.984,0.140,2.411,13.062,-20.996,60.000,22803.000,1.000
-23.518,-16.976,-16.002,-12.837,-11.810,-11.096,-7.490,-6.280,-0.363,0.990,0.147,3.235,9.247,-18.738,60.000,22804.000,1.000
-21.631,-15.891,-13.431,-9.343,-9.135,-10.704,-6.514,-1.047,-0.384,0.992,0.152,4.059,5.157,-16.266,60.000,22805.000,1.000
-9.448,-3.987,-0.247,4.975,3.824,-0.101,5.271,14.730,-0.411,0.994,0.159,5.005,0.549,-13.458,60.000,22806.000,1.000
13.813,20.066,23.895,29.259,28.033,23.132,30.236,40.740,-0.431,0.994,0.169,5.798,-4.303,-10.559,60.000,22807.000,1.000
37.559,45.899,48.128,52.039,52.979,49.512,58.195,65.825,-0.450,0.993,0.173,6.409,-9.735,-7.507,60.000,22808.000,1.000
48.388,59.652,59.058,60.550,64.814,65.083,74.026,76.748,-0.460,0.990,0.175,7.202,-15.594,-4.303,60.000,22809.000,1.000
40.745,54.739,51.220,50.578,57.345,62.434,69.585,68.369,-0.459,0.990,0.171,7.874,-21.545,-1.038,60.000,22810.000,1.000
19.550,35.036,29.518,27.799,35.313,44.618,48.377,45.772,-0.449,0.987,0.166,8.911,-27.496,2.167,60.000,22811.000,1.000
-4.618,10.673,4.548,2.697,9.775,21.428,21.597,19.578,-0.428,0.989,0.157,9.796,-33.234,5.524,60.000,22812.000,1.000
-22.275,-8.486,-13.849,-15.368,-9.039,2.889,0.642,-0.239,-0.396,0.992,0.152,10.712,-38.422,8.850,60.000,22813.000,1.000
-29.191,-17.402,-20.868,-21.881,-16.495,-5.626,-8.573,-8.595,-0.364,0.998,0.144,11.566,-42.938,12.115,60.000,22814.000,1.000
-26.561,-16.631,-17.509,-17.990,-13.995,-4.599,-6.861,-6.413,-0.333,1.000,0.138,12.360,-46.783,15.320,60.000,22815.000,1.000
-18.548,-10.128,-8.529,-8.730,-6.270,1.669,0.792,1.220,-0.305,1.006,0.130,12.848,-50.018,18.341,60.000,22816.000,1.000
-9.501,-2.291,0.717,0.304,1.894,8.330,8.933,8.594,-0.278,1.011,0.122,13.428,-52.582,21.149,60.000,22817.000,1.000
-2.322,3.982,6.806,5.858,7.546,12.352,14.082,12.414,-0.260,1.018,0.116,13.641,-54.779,23.773,60.000,22818.000,1.000
1.816,7.673,9.014,7.719,9.813,13.063,15.270,12.544,-0.244,1.021,0.112,13.611,-56.610,26.062,60.000,22819.000,1.000
2.980,8.994,8.333,7.209,9.216,11.231,13.288,10.507,-0.235,1.022,0.109,13.702,-58.014,28.107,60.000,22820.000,1.000
1.882,8.564,5.974,5.308,6.806,7.751,9.361,7.529,-0.223,1.021,0.102,13.550,-59.235,29.938,60.000,22821.000,1.000
-0.340,7.228,2.917,2.435,3.759,3.337,4.439,4.108,-0.212,1.021,0.096,13.092,-60.333,31.403,60.000,22822.000,1.000
-2.011,6.419,0.591,-0.321,1.511,-0.636,-0.337,1.093,-0.196,1.021,0.092,12.665,-61.188,32.654,60.000,22823.000,1.000
-1.368,7.847,0.870,-0.953,1.480,-2.126,-3.415,0.063,-0.175,1.020,0.086,12.238,-61.676,33.569,60.000,22824.000,1.000
2.216,12.047,4.544,1.700,4.057,-0.135,-3.688,1.982,-0.143,1.017,0.076,11.780,-61.859,34.332,60.000,22825.000,1.000
7.542,17.466,10.108,6.433,8.111,4.058,-1.227,6.008,-0.105,1.017,0.074,11.261,-61.554,34.821,60.000,22826.000,1.000
12.395,21.447,14.662,10.549,11.733,7.824,2.941,10.153,-0.061,1.019,0.062,10.986,-60.547,35.126,60.000,22827.000,1.000
14.941,22.097,16.007,12.083,13.363,9.173,7.495,12.928,-0.019,1.020,0.058,10.529,-58.746,35.217,60.000,22828.000,1.000
14.416,19.160,13.777,10.869,12.362,7.809,11.318,14.094,0.021,1.026,0.052,10.010,-56.030,34.973,60.000,22829.000,1.000
11.060,13.525,8.935,7.779,8.962,4.566,13.551,13.961,0.054,1.029,0.047,9.460,-52.490,34.546,60.000,22830.000,1.000
5.906,6.487,2.796,3.609,4.046,0.242,13.522,12.512,0.080,1.034,0.045,8.789,-48.370,33.661,60.000,22831.000,1.000
0.504,-0.475,-3.341,-1.048,-1.078,-4.640,11.065,9.579,0.097,1.040,0.046,7.874,-43.884,32.654,60.000,22832.000,1.000
-3.597,-5.785,-8.131,-5.272,-5.088,-9.256,6.931,5.636,0.103,1.040,0.040,6.378,-39.337,31.372,60.000,22833.000,1.000
-5.255,-8.096,-10.246,-7.626,-7.033,-12.244,2.673,2.065,0.109,1.031,0.043,5.585,-34.088,29.633,60.000,22834.000,1.000
-3.955,-6.883,-8.960,-6.945,-6.540,-12.441,-0.020,0.324,0.104,1.032,0.045,5.005,-29.114,27.588,60.000,22835.000,1.000
-0.353,-3.264,-5.189,-3.800,-4.290,-10.220,-0.516,0.451,0.096,1.031,0.048,3.937,-24.109,25.238,60.000,22836.000,1.000
3.539,0.087,-1.549,-0.631,-2.165,-7.743,0.092,0.729,0.093,1.025,0.047,2.808,-19.440,22.797,60.000,22837.000,1.000
5.678,0.819,-0.366,0.498,-1.959,-7.134,0.089,-0.414,0.091,1.020,0.047,1.984,-14.801,20.111,60.000,22838.000,1.000
5.651,-1.199,-1.642,-0.015,-3.728,-8.572,-1.111,-2.539,0.090,1.017,0.047,1.099,-10.345,17.365,60.000,22839.000,1.000
4.654,-4.176,-3.454,-0.113,-5.811,-10.561,-2.650,-3.845,0.091,1.014,0.046,0.183,-5.798,14.343,60.000,22840.000,1.000
4.103,-6.232,-4.076,1.466,-6.430,-11.667,-3.368,-3.304,0.090,1.014,0.047,-0.793,-1.404,11.383,60.000,22841.000,1.000
4.610,-6.674,-3.212,4.191,-5.075,-11.568,-2.864,-1.518,0.090,1.016,0.046,-1.678,2.960,8.484,60.000,22842.000,1.000
5.929,-5.943,-1.567,6.811,-2.665,-10.743,-1.608,0.233,0.090,1.018,0.045,-2.563,7.202,5.402,60.000,22843.000,1.000
7.215,-5.125,-0.113,8.437,-0.937,-9.909,-0.614,0.922,0.086,1.020,0.046,-3.479,11.475,2.472,60.000,22844.000,1.000
7.279,-5.633,0.035,8.324,-1.684,-10.033,-1.205,-0.392,0.080,1.024,0.051,-4.425,15.503,-0.549,60.000,22845.000,1.000
5.142,-8.694,-2.201,5.557,-5.861,-12.301,-4.571,-4.721,0.072,1.026,0.052,-5.585,19.470,-3.510,60.000,22846.000,1.000
0.867,-14.410,-6.974,-0.039,-12.796,-17.253,-10.879,-12.184,0.061,1.025,0.052,-6.775,23.193,-6.256,60.000,22847.000,1.000
-3.969,-21.015,-12.522,-6.593,-20.032,-23.600,-18.489,-20.691,0.052,1.024,0.057,-7.751,26.794,-8.820,60.000,22848.000,1.000
-6.699,-25.290,-15.470,-10.475,-24.200,-28.185,-24.159,-26.231,0.039,1.019,0.059,-8.728,30.212,-11.261,60.000,22849.000,1.000
-5.136,-24.537,-13.048,-8.894,-22.904,-27.954,-24.775,-25.569,0.021,1.012,0.063,-9.644,33.112,-13.550,60.000,22850.000,1.000
0.534,-18.913,-5.651,-2.655,-16.624,-22.615,-19.760,-19.150,0.006,1.006,0.065,-10.223,35.797,-15.503,60.000,22851.000,1.000
7.461,-11.697,3.006,4.143,-8.760,-15.232,-11.842,-10.984,-0.010,1.001,0.070,-10.895,38.147,-17.395,60.000,22852.000,1.000
12.101,-6.884,8.672,7.467,-3.406,-9.831,-5.126,-5.399,-0.030,0.993,0.071,-11.383,40.131,-19.104,60.000,22853.000,1.000
12.610,-6.524,9.497,6.241,-2.782,-8.642,-2.405,-4.132,-0.046,0.984,0.073,-11.719,41.779,-20.660,60.000,22854.000,1.000
9.616,-10.078,6.470,2.153,-6.391,-11.460,-4.039,-6.288,-0.064,0.975,0.073,-11.932,43.060,-22.064,60.000,22855.000,1.000
5.219,-15.500,1.784,-2.480,-11.937,-16.598,-8.457,-10.069,-0.077,0.966,0.074,-11.932,43.976,-23.285,60.000,22856.000,1.000
1.573,-20.536,-2.649,-6.130,-16.819,-21.921,-13.325,-13.997,-0.088,0.960,0.075,-11.780,44.678,-24.384,60.000,22857.000,1.000
0.002,-23.506,-5.526,-7.993,-19.330,-25.640,-16.813,-17.042,-0.100,0.954,0.077,-11.505,45.197,-25.299,60.000,22858.000,1.000
0.752,-23.687,-6.092,-7.686,-19.169,-26.874,-18.324,-18.480,-0.107,0.948,0.082,-11.078,45.532,-25.848,60.000,22859.000,1.000
3.209,-21.440,-4.419,-5.506,-17.145,-25.846,-18.309,-18.140,-0.116,0.942,0.083,-10.498,45.807,-26.215,60.000,22860.000,1.000
6.388,-17.937,-1.566,-2.601,-14.407,-23.641,-17.601,-16.616,-0.127,0.940,0.084,-9.979,45.868,-26.398,60.000,22861.000,1.000
9.621,-14.282,1.197,-0.091,-11.589,-21.274,-16.612,-14.605,-0.140,0.941,0.085,-9.399,45.685,-26.337,60.000,22862.000,1.000
13.010,-10.597,3.606,2.147,-8.443,-18.653,-14.817,-11.886,-0.155,0.944,0.087,-8.514,45.319,-26.215,60.000,22863.000,1.000
16.986,-6.224,6.413,5.223,-4.414,-14.838,-11.309,-7.571,-0.169,0.948,0.090,-7.751,44.647,-25.940,60.000,22864.000,1.000
21.216,-1.090,9.959,9.462,0.343,-9.566,-6.034,-1.634,-0.185,0.955,0.096,-7.294,43.732,-25.482,60.000,22865.000,1.000
24.237,3.460,13.147,13.340,4.636,-4.245,-0.344,4.235,-0.200,0.962,0.101,-6.531,42.694,-24.902,60.000,22866.000,1.000
24.369,5.437,14.124,14.538,6.897,-1.206,3.625,7.603,-0.211,0.972,0.103,-5.951,41.382,-24.384,60.000,22867.000,1.000
20.934,3.749,11.837,11.918,6.135,-1.867,4.203,7.086,-0.222,0.979,0.109,-5.371,39.886,-23.651,60.000,22868.000,1.000
14.716,-0.984,6.900,6.398,2.520,-5.543,1.202,3.226,-0.229,0.987,0.113,-4.974,38.239,-22.766,60.000,22869.000,1.000
7.637,-6.808,1.120,0.101,-2.621,-10.074,-4.010,-2.114,-0.235,0.993,0.117,-4.730,36.469,-21.912,60.000,22870.000,1.000
1.958,-11.505,-3.678,-5.109,-7.358,-13.379,-9.318,-7.044,-0.240,0.997,0.116,-4.608,34.607,-20.935,60.000,22871.000,1.000
-0.633,-13.464,-6.368,-8.299,-10.000,-14.315,-12.803,-10.376,-0.243,0.998,0.122,-4.425,32.898,-19.897,60.000,22872.000,1.000
0.372,-12.048,-6.498,-9.131,-9.835,-12.600,-13.415,-11.512,-0.246,1.001,0.121,-4.333,30.914,-18.799,60.000,22873.000,1.000
4.209,-7.739,-4.197,-7.532,-7.355,-8.661,-11.285,-10.285,-0.248,1.007,0.125,-4.333,29.022,-17.700,60.000,22874.000,1.000
9.300,-2.050,-0.251,-3.956,-3.784,-3.648,-7.580,-7.196,-0.249,1.009,0.125,-4.272,27.191,-16.571,60.000,22875.000,1.000
14.080,3.136,4.102,0.425,-0.239,0.889,-3.791,-3.464,-0.249,1.008,0.125,-4.242,25.330,-15.503,60.000,22876.000,1.000
17.747,6.670,7.908,4.388,2.902,3.982,-0.712,-0.216,-0.246,1.009,0.124,-4.272,23.560,-14.221,60.000,22877.000,1.000
20.392,8.860,11.184,7.702,6.037,6.089,2.126,2.584,-0.246,1.013,0.123,-4.486,21.851,-13.184,60.000,22878.000,1.000
22.494,10.936,14.583,11.139,9.696,8.628,5.861,5.991,-0.243,1.017,0.120,-4.547,20.203,-11.963,60.000,22879.000,1.000
24.279,13.637,18.216,15.164,13.692,12.379,10.944,10.569,-0.241,1.020,0.121,-4.791,18.494,-10.834,60.000,22880.000,1.000
25.379,16.327,20.991,18.832,16.941,16.405,16.334,15.312,-0.240,1.022,0.123,-4.974,16.907,-9.583,60.000,22881.000,1.000
24.824,17.413,21.238,20.295,18.066,18.631,20.066,18.314,-0.235,1.024,0.122,-5.280,15.564,-8.453,60.000,22882.000,1.000
21.497,15.526,17.987,18.399,16.207,17.482,20.579,18.381,-0.231,1.024,0.123,-5.554,14.221,-7.263,60.000,22883.000,1.000
15.002,10.421,11.692,13.624,11.455,12.922,17.593,15.753,-0.227,1.024,0.124,-5.920,13.000,-6.195,60.000,22884.000,1.000
6.185,2.993,3.813,7.450,4.774,6.059,11.967,11.393,-0.225,1.024,0.126,-6.104,11.780,-5.188,60.000,22885.000,1.000
-3.219,-5.342,-4.162,1.103,-2.437,-1.759,5.011,5.982,-0.223,1.021,0.123,-6.409,10.681,-4.242,60.000,22886.000,1.000
-11.367,-13.065,-11.152,-4.743,-8.769,-9.214,-1.940,-0.015,-0.222,1.018,0.121,-6.683,9.735,-3.265,60.000,22887.000,1.000
-16.826,-18.620,-16.216,-9.314,-13.056,-14.789,-7.545,-5.533,-0.220,1.016,0.123,-6.866,8.850,-2.472,60.000,22888.000,1.000
-18.860,-20.710,-18.466,-11.506,-14.601,-16.982,-10.641,-8.891,-0.217,1.012,0.124,-7.050,7.965,-1.648,60.000,22889.000,1.000
-17.551,-18.983,-17.584,-10.686,-13.387,-15.165,-10.713,-8.938,-0.213,1.006,0.121,-7.233,7.019,-1.068,60.000,22890.000,1.000
-13.699,-14.373,-14.308,-7.519,-10.095,-10.205,-8.155,-6.086,-0.208,1.004,0.122,-7.324,6.226,-0.580,60.000,22891.000,1.000
-8.592,-8.702,-10.149,-3.631,-5.879,-4.076,-4.067,-2.008,-0.206,1.003,0.122,-7.355,5.493,-0.061,60.000,22892.000,1.000
-3.704,-3.833,-6.438,-0.297,-1.984,1.207,0.160,1.666,-0.201,0.998,0.121,-7.324,4.883,0.427,60.000,22893.000,1.000
-0.195,-0.827,-3.634,2.358,0.705,4.511,3.377,4.316,-0.195,0.993,0.119,-7.263,4.333,0.793,60.000,22894.000,1.000
