EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
0.575,0.410,-0.382,0.893,0.942,2.181,6.569,1.203,-0.088,1.012,-0.041,1.434,1.892,-0.854,80.000,10416.000,1.000
1.474,3.390,0.761,2.566,2.723,4.482,8.894,3.391,-0.087,1.011,-0.041,1.221,1.770,-0.732,80.000,10417.000,1.000
1.067,4.162,0.337,2.798,3.021,5.169,9.132,3.710,-0.087,1.010,-0.041,1.099,1.556,-0.641,80.000,10418.000,1.000
-0.317,1.960,-1.354,1.216,1.633,3.283,6.314,1.303,-0.086,1.006,-0.044,1.038,1.648,-0.488,80.000,10419.000,1.000
-2.414,-1.966,-4.070,-1.554,-1.659,-1.110,0.868,-2.896,-0.087,1.008,-0.042,0.977,1.648,-0.397,80.000,10420.000,1.000
-5.037,-5.851,-7.629,-4.485,-6.622,-7.123,-5.906,-7.329,-0.087,1.006,-0.045,0.854,1.587,-0.336,80.000,10421.000,1.000
-7.555,-8.943,-11.244,-6.750,-11.834,-13.267,-12.417,-11.058,-0.087,1.006,-0.043,0.885,1.495,-0.275,80.000,10422.000,1.000
-8.717,-11.146,-13.327,-7.712,-14.964,-17.645,-16.964,-13.573,-0.087,1.004,-0.040,0.824,1.434,-0.183,80.000,10423.000,1.000
-7.449,-11.773,-12.504,-6.771,-14.335,-18.570,-18.054,-14.022,-0.087,1.005,-0.042,0.702,1.343,-0.214,80.000,10424.000,1.000
-3.875,-9.618,-8.841,-3.686,-10.268,-15.531,-15.178,-11.481,-0.087,1.005,-0.040,0.854,1.312,-0.214,80.000,10425.000,1.000
0.525,-4.682,-3.971,0.790,-4.757,-9.790,-9.463,-6.299,-0.086,1.004,-0.041,0.885,1.221,-0.153,80.000,10426.000,1.000
3.754,0.726,-0.046,4.794,0.021,-3.900,-3.319,-0.670,-0.087,1.004,-0.040,0.793,1.190,-0.183,80.000,10427.000,1.000
4.512,3.536,1.563,6.454,2.888,-0.180,1.042,2.846,-0.085,1.004,-0.041,0.793,1.160,-0.214,80.000,10428.000,1.000
2.801,2.707,0.754,5.327,3.703,0.728,3.020,3.480,-0.083,1.004,-0.042,0.763,1.038,-0.397,80.000,10429.000,1.000
-0.476,-0.128,-1.834,2.503,2.703,-0.225,3.475,2.531,-0.080,1.001,-0.039,0.671,1.068,-0.488,80.000,10430.000,1.000
-4.277,-2.811,-5.402,-0.699,0.228,-1.882,3.327,1.529,-0.078,1.002,-0.042,0.671,1.129,-0.427,80.000,10431.000,1.000
-7.761,-4.731,-8.947,-3.736,-2.910,-3.763,2.752,0.709,-0.076,1.002,-0.045,0.549,1.160,-0.488,80.000,10432.000,1.000
-10.309,-6.536,-11.347,-6.646,-5.515,-5.739,1.592,-0.603,-0.075,1.001,-0.044,0.641,1.343,-0.580,80.000,10433.000,1.000
-11.712,-8.569,-12.188,-9.433,-7.096,-7.632,-0.148,-2.739,-0.073,0.999,-0.048,0.763,1.526,-0.549,80.000,10434.000,1.000
-12.381,-10.370,-12.346,-11.925,-8.540,-9.430,-2.471,-5.340,-0.074,0.996,-0.046,0.793,1.648,-0.610,80.000,10435.000,1.000
-13.050,-11.590,-13.162,-13.983,-11.024,-11.373,-5.524,-8.014,-0.074,0.997,-0.044,0.854,1.862,-0.580,80.000,10436.000,1.000
-13.995,-12.665,-14.919,-15.531,-14.343,-13.431,-9.129,-10.744,-0.076,0.997,-0.043,0.854,2.106,-0.671,80.000,10437.000,1.000
-14.715,-14.116,-16.458,-16.368,-16.814,-14.866,-12.304,-13.390,-0.077,0.997,-0.044,0.824,2.258,-0.641,80.000,10438.000,1.000
-14.509,-15.419,-16.455,-16.121,-16.995,-14.616,-13.624,-15.128,-0.079,0.999,-0.041,0.885,2.472,-0.641,80.000,10439.000,1.000
-13.326,-15.273,-14.924,-14.644,-15.229,-12.352,-12.382,-14.974,-0.078,1.000,-0.042,0.824,2.563,-0.671,80.000,10440.000,1.000
-11.908,-13.258,-13.177,-12.496,-13.199,-9.041,-9.358,-12.991,-0.081,0.998,-0.042,0.793,2.686,-0.732,80.000,10441.000,1.000
-11.077,-10.693,-12.336,-10.746,-12.061,-6.184,-6.194,-10.549,-0.081,0.999,-0.043,0.793,2.869,-0.732,80.000,10442.000,1.000
-10.970,-9.376,-12.341,-10.192,-11.574,-4.606,-4.128,-9.187,-0.082,1.000,-0.043,0.824,2.930,-0.763,80.000,10443.000,1.000
-11.059,-9.655,-12.516,-10.803,-11.092,-4.180,-3.488,-9.349,-0.082,1.000,-0.047,0.854,2.991,-0.916,80.000,10444.000,1.000
-10.867,-10.188,-12.556,-11.873,-10.722,-4.489,-4.089,-10.309,-0.080,1.002,-0.044,0.732,3.082,-0.824,80.000,10445.000,1.000
-10.314,-9.628,-12.535,-12.561,-10.921,-5.255,-5.607,-11.146,-0.079,1.002,-0.045,0.549,3.204,-0.824,80.000,10446.000,1.000
-9.337,-8.084,-12.223,-12.338,-11.343,-6.135,-7.518,-11.584,-0.079,1.004,-0.045,0.488,3.265,-0.763,80.000,10447.000,1.000
-7.641,-6.713,-11.046,-11.164,-10.920,-6.635,-9.115,-11.914,-0.080,1.004,-0.044,0.397,3.357,-0.763,80.000,10448.000,1.000
-5.038,-6.083,-8.788,-9.307,-9.173,-6.412,-9.806,-12.218,-0.080,1.004,-0.044,0.305,3.418,-0.732,80.000,10449.000,1.000
-1.851,-5.449,-6.003,-7.067,-6.869,-5.520,-9.391,-11.997,-0.080,1.004,-0.045,0.244,3.571,-0.732,80.000,10450.000,1.000
1.080,-4.003,-3.648,-4.886,-5.206,-4.464,-8.286,-10.934,-0.079,1.003,-0.041,0.092,3.723,-0.641,80.000,10451.000,1.000
2.987,-2.342,-2.306,-3.445,-4.603,-4.019,-7.383,-9.669,-0.081,1.002,-0.042,0.031,3.845,-0.641,80.000,10452.000,1.000
3.947,-1.715,-1.613,-3.038,-4.310,-4.512,-7.178,-9.029,-0.080,1.000,-0.040,-0.153,3.906,-0.641,80.000,10453.000,1.000
4.902,-1.954,-0.503,-2.812,-3.134,-5.113,-6.935,-8.527,-0.084,1.001,-0.040,-0.153,4.028,-0.610,80.000,10454.000,1.000
6.685,-1.251,1.729,-1.288,-0.626,-4.393,-5.265,-6.499,-0.085,1.001,-0.041,-0.275,3.967,-0.610,80.000,10455.000,1.000
9.056,1.546,4.635,2.016,2.506,-1.783,-1.672,-2.123,-0.085,1.000,-0.039,-0.214,4.089,-0.671,80.000,10456.000,1.000
10.898,5.159,6.999,5.743,5.124,1.756,2.766,3.183,-0.087,0.999,-0.039,-0.275,4.211,-0.702,80.000,10457.000,1.000
11.427,7.112,7.916,7.837,6.540,4.597,6.365,6.905,-0.090,0.997,-0.041,-0.397,4.089,-0.641,80.000,10458.000,1.000
11.095,6.731,7.614,7.636,6.903,6.132,8.527,8.056,-0.090,0.994,-0.042,-0.153,4.120,-0.641,80.000,10459.000,1.000
11.175,6.225,7.337,6.601,7.118,7.521,10.394,8.268,-0.092,0.994,-0.044,-0.214,4.028,-0.580,80.000,10460.000,1.000
12.329,8.054,8.162,6.606,8.112,10.167,13.314,9.692,-0.092,0.996,-0.039,-0.153,3.967,-0.549,80.000,10461.000,1.000
13.639,11.575,9.749,7.638,9.812,13.493,16.730,12.105,-0.090,0.998,-0.040,0.031,3.754,-0.702,80.000,10462.000,1.000
13.164,13.287,10.412,7.708,10.885,14.958,18.257,12.935,-0.091,1.000,-0.040,0.153,3.693,-0.763,80.000,10463.000,1.000
9.366,10.397,8.380,4.913,9.533,12.353,15.874,10.079,-0.091,1.000,-0.038,0.244,3.510,-0.641,80.000,10464.000,1.000
2.083,3.316,2.946,-0.866,4.633,5.591,9.546,3.876,-0.089,1.000,-0.041,0.336,3.357,-0.458,80.000,10465.000,1.000
-7.395,-5.416,-5.145,-8.229,-3.380,-3.540,0.902,-3.710,-0.090,1.002,-0.039,0.366,3.296,-0.336,80.000,10466.000,1.000
-16.820,-13.531,-13.810,-15.430,-12.241,-12.482,-7.827,-10.862,-0.088,1.001,-0.040,0.458,3.204,-0.275,80.000,10467.000,1.000
-23.793,-19.754,-20.374,-20.998,-18.794,-18.751,-14.445,-16.405,-0.088,1.002,-0.039,0.458,3.204,-0.275,80.000,10468.000,1.000
-26.792,-23.103,-23.035,-23.885,-21.036,-20.813,-17.407,-19.413,-0.086,1.001,-0.038,0.702,3.082,-0.153,80.000,10469.000,1.000
-25.878,-22.702,-21.911,-23.700,-19.396,-18.767,-16.517,-19.281,-0.087,1.001,-0.037,0.671,3.113,0.000,80.000,10470.000,1.000
-22.401,-18.642,-18.474,-20.976,-15.801,-14.089,-13.046,-16.396,-0.086,1.000,-0.036,0.824,3.174,0.183,80.000,10471.000,1.000
-17.855,-12.588,-14.062,-16.966,-11.782,-8.637,-9.028,-12.352,-0.088,0.999,-0.034,0.946,3.052,0.061,80.000,10472.000,1.000
-12.965,-6.835,-9.143,-12.846,-7.806,-3.842,-6.200,-8.994,-0.088,0.997,-0.034,0.946,3.052,0.183,80.000,10473.000,1.000
-7.847,-2.530,-3.847,-8.981,-4.091,-0.451,-5.250,-7.050,-0.088,1.000,-0.035,1.099,2.930,0.153,80.000,10474.000,1.000
-2.861,0.824,1.181,-5.129,-1.366,1.274,-5.895,-5.931,-0.086,1.001,-0.036,1.221,2.960,0.214,80.000,10475.000,1.000
1.139,3.935,4.846,-1.294,-0.396,1.278,-7.548,-4.895,-0.088,1.002,-0.033,1.282,2.899,0.397,80.000,10476.000,1.000
3.540,6.393,6.664,2.054,-0.813,-0.157,-9.569,-3.837,-0.089,1.003,-0.036,1.251,2.930,0.397,80.000,10477.000,1.000
4.680,7.287,7.396,4.610,-0.964,-2.071,-10.978,-2.770,-0.086,1.000,-0.036,1.282,2.838,0.305,80.000,10478.000,1.000
5.441,6.677,8.147,6.598,0.503,-3.197,-10.697,-1.207,-0.088,1.002,-0.036,1.312,2.716,0.214,80.000,10479.000,1.000
6.191,5.732,9.037,8.265,3.105,-2.956,-8.506,1.346,-0.088,1.001,-0.039,1.343,2.838,0.183,80.000,10480.000,1.000
6.496,5.349,9.211,9.316,5.124,-1.851,-5.434,4.425,-0.087,1.002,-0.037,1.221,2.808,0.092,80.000,10481.000,1.000
5.946,5.196,8.133,9.130,5.637,-0.678,-2.802,6.639,-0.086,1.002,-0.037,1.251,2.686,0.031,80.000,10482.000,1.000
4.805,4.359,6.293,7.432,5.277,0.292,-1.106,6.821,-0.087,0.998,-0.038,1.465,2.686,0.061,80.000,10483.000,1.000
3.542,2.604,4.448,4.599,4.877,1.021,-0.109,5.014,-0.085,0.995,-0.041,1.678,2.808,0.153,80.000,10484.000,1.000
2.076,0.662,2.624,1.376,4.200,1.127,0.429,2.307,-0.084,0.995,-0.041,1.709,2.716,0.153,80.000,10485.000,1.000
-0.087,-0.784,0.322,-1.592,2.555,0.093,0.444,-0.204,-0.081,0.993,-0.042,1.801,2.686,0.153,80.000,10486.000,1.000
-2.975,-1.986,-2.424,-3.934,0.251,-2.003,-0.087,-2.099,-0.081,0.996,-0.038,2.045,2.716,0.092,80.000,10487.000,1.000
-5.613,-3.473,-4.569,-5.272,-1.155,-4.014,-0.581,-3.169,-0.082,0.996,-0.040,2.136,2.808,0.153,80.000,10488.000,1.000
-6.649,-4.743,-4.905,-5.048,-0.263,-4.209,0.132,-2.688,-0.083,0.997,-0.038,2.258,2.716,0.122,80.000,10489.000,1.000
-5.696,-4.452,-3.411,-3.031,2.660,-1.688,2.789,0.133,-0.083,0.999,-0.040,2.228,2.899,0.153,80.000,10490.000,1.000
-3.885,-2.176,-1.436,0.017,5.917,2.697,6.732,4.912,-0.083,0.999,-0.040,2.502,2.808,0.153,80.000,10491.000,1.000
-2.973,0.520,-0.501,2.438,7.986,7.002,10.221,9.742,-0.085,1.000,-0.042,2.594,2.869,0.000,80.000,10492.000,1.000
-4.024,1.252,-1.249,2.636,8.443,9.651,11.717,12.410,-0.086,1.001,-0.039,2.533,2.960,0.000,80.000,10493.000,1.000
-6.919,-0.877,-3.485,0.167,7.465,10.248,10.896,12.072,-0.084,1.001,-0.042,2.533,2.869,0.092,80.000,10494.000,1.000
-10.888,-4.531,-6.794,-4.010,5.113,9.307,8.514,9.604,-0.084,1.005,-0.041,2.625,2.869,-0.122,80.000,10495.000,1.000
-15.165,-7.871,-10.782,-8.385,1.475,7.431,5.410,6.290,-0.084,1.007,-0.038,2.625,2.930,-0.092,80.000,10496.000,1.000
-18.902,-10.308,-14.608,-11.762,-2.562,5.011,2.002,2.650,-0.086,1.005,-0.040,2.563,2.899,-0.153,80.000,10497.000,1.000
-20.661,-11.888,-16.561,-13.172,-5.091,2.792,-1.120,-1.045,-0.089,1.006,-0.040,2.441,2.777,-0.214,80.000,10498.000,1.000
-18.779,-11.660,-14.799,-11.557,-4.318,2.144,-2.752,-3.679,-0.089,1.007,-0.043,2.319,2.808,-0.305,80.000,10499.000,1.000
-12.732,-7.946,-8.940,-6.317,-0.116,4.060,-1.929,-3.649,-0.090,1.005,-0.042,2.350,2.655,-0.275,80.000,10500.000,1.000
-3.922,-0.497,-0.611,1.765,5.850,7.923,0.883,-0.486,-0.092,1.006,-0.039,2.197,2.563,-0.275,80.000,10501.000,1.000
5.138,8.342,7.794,10.515,11.631,11.743,3.951,4.397,-0.094,1.007,-0.040,2.197,2.411,-0.275,80.000,10502.000,1.000
12.477,15.322,14.719,17.638,16.351,13.865,5.823,8.981,-0.093,1.005,-0.040,2.106,2.075,-0.153,80.000,10503.000,1.000
17.606,19.158,19.886,22.181,20.137,14.378,6.631,12.597,-0.094,1.004,-0.042,1.984,1.923,-0.275,80.000,10504.000,1.000
20.909,21.100,23.447,24.624,23.039,14.520,7.542,16.094,-0.093,1.005,-0.042,1.953,1.831,-0.214,80.000,10505.000,1.000
22.411,22.516,25.117,25.559,24.449,14.768,9.040,19.998,-0.092,1.005,-0.044,1.892,1.740,-0.153,80.000,10506.000,1.000
21.615,22.845,24.401,24.754,23.796,14.219,10.306,23.220,-0.091,1.006,-0.045,1.831,1.617,-0.092,80.000,10507.000,1.000
18.460,20.583,21.451,21.736,21.442,11.967,10.353,24.068,-0.089,1.008,-0.047,1.587,1.495,0.183,80.000,10508.000,1.000
13.936,15.818,17.336,17.003,18.476,8.442,9.282,22.195,-0.085,1.007,-0.044,1.465,1.404,0.214,80.000,10509.000,1.000
9.598,10.904,13.432,12.252,15.839,5.126,8.177,19.075,-0.083,1.005,-0.044,1.434,1.373,0.366,80.000,10510.000,1.000
6.659,8.297,10.702,9.210,13.979,3.231,8.002,16.488,-0.082,1.003,-0.045,1.282,1.404,0.458,80.000,10511.000,1.000
5.558,8.220,9.504,8.374,13.202,2.923,8.838,14.939,-0.083,1.003,-0.042,1.282,1.343,0.549,80.000,10512.000,1.000
6.054,8.948,9.778,8.992,13.815,3.678,10.179,13.862,-0.083,1.003,-0.044,1.251,1.465,0.671,80.000,10513.000,1.000
7.520,9.206,11.142,10.146,15.704,5.101,11.730,13.110,-0.083,1.003,-0.042,1.221,1.495,0.793,80.000,10514.000,1.000
9.280,9.569,12.958,11.566,18.088,7.225,13.664,13.570,-0.084,1.001,-0.044,1.160,1.526,0.885,80.000,10515.000,1.000
10.959,11.220,14.597,13.377,20.017,10.111,16.084,16.041,-0.086,0.998,-0.040,1.129,1.495,0.671,80.000,10516.000,1.000
12.608,13.908,15.721,15.320,21.062,13.408,18.481,19.888,-0.086,0.996,-0.041,1.038,1.434,0.580,80.000,10517.000,1.000
14.344,15.910,16.225,16.568,21.339,16.462,19.988,23.297,-0.088,0.994,-0.044,1.221,1.190,0.488,80.000,10518.000,1.000
15.819,16.045,15.963,16.421,20.941,18.766,20.149,24.896,-0.088,0.995,-0.042,1.282,1.190,0.519,80.000,10519.000,1.000
16.179,14.908,14.644,14.886,19.540,20.073,19.117,24.686,-0.087,0.995,-0.042,1.282,1.038,0.458,80.000,10520.000,1.000
14.667,13.708,12.105,12.458,16.773,20.093,17.097,23.238,-0.087,0.994,-0.043,1.434,0.977,0.366,80.000,10521.000,1.000
11.471,12.609,8.857,9.646,13.056,18.577,14.089,20.657,-0.087,0.994,-0.044,1.648,0.977,0.244,80.000,10522.000,1.000
7.900,10.961,6.136,6.912,9.694,15.886,10.338,16.773,-0.083,0.996,-0.045,1.678,0.916,0.122,80.000,10523.000,1.000
5.520,8.816,5.028,4.833,7.814,12.995,6.532,12.000,-0.081,0.994,-0.044,1.678,0.885,0.000,80.000,10524.000,1.000
5.086,7.400,5.599,4.068,7.368,10.674,3.272,7.460,-0.078,0.993,-0.045,1.862,0.885,-0.061,80.000,10525.000,1.000
6.351,7.815,7.145,4.997,7.559,8.971,0.626,4.169,-0.077,0.993,-0.047,1.892,0.793,-0.153,80.000,10526.000,1.000
8.797,9.786,9.238,7.467,8.157,7.711,-1.465,2.436,-0.074,0.995,-0.045,1.984,0.946,-0.305,80.000,10527.000,1.000
12.248,12.163,12.193,10.968,9.903,7.178,-2.539,2.232,-0.075,0.995,-0.044,2.075,1.038,-0.336,80.000,10528.000,1.000
16.513,14.365,16.262,14.913,13.320,8.000,-1.784,3.779,-0.074,0.999,-0.047,2.045,1.129,-0.488,80.000,10529.000,1.000
20.598,16.622,20.563,18.546,17.428,10.217,0.960,7.233,-0.073,1.002,-0.046,2.106,1.404,-0.549,80.000,10530.000,1.000
22.786,18.697,23.231,20.762,20.143,12.639,4.495,11.721,-0.072,1.002,-0.045,2.136,1.495,-0.610,80.000,10531.000,1.000
21.867,19.140,22.919,20.461,20.067,13.454,6.870,15.242,-0.073,1.000,-0.041,2.258,1.709,-0.549,80.000,10532.000,1.000
18.143,16.444,19.924,17.319,17.470,11.587,6.729,15.919,-0.071,1.000,-0.045,2.167,1.831,-0.610,80.000,10533.000,1.000
13.035,10.752,15.537,12.092,13.316,7.226,3.912,13.282,-0.073,0.998,-0.043,2.258,2.106,-0.397,80.000,10534.000,1.000
7.899,3.995,10.644,6.154,7.973,1.243,-1.000,8.298,-0.073,0.999,-0.043,2.411,2.258,-0.549,80.000,10535.000,1.000
3.494,-1.642,5.563,0.808,1.600,-5.297,-7.112,2.485,-0.073,1.000,-0.042,2.319,2.472,-0.549,80.000,10536.000,1.000
0.311,-5.179,1.028,-3.113,-4.532,-10.991,-13.096,-2.861,-0.073,1.002,-0.041,2.441,2.686,-0.549,80.000,10537.000,1.000
-1.176,-6.802,-1.598,-5.348,-8.186,-14.184,-17.248,-6.815,-0.077,1.003,-0.042,2.472,2.808,-0.519,80.000,10538.000,1.000
-0.821,-6.749,-1.460,-6.027,-8.026,-13.784,-18.200,-8.671,-0.077,1.003,-0.044,2.533,2.838,-0.641,80.000,10539.000,1.000
0.877,-4.748,0.803,-5.440,-4.931,-10.046,-15.752,-8.013,-0.076,1.004,-0.044,2.594,3.052,-0.702,80.000,10540.000,1.000
2.946,-0.881,3.486,-4.085,-1.155,-4.483,-11.087,-5.204,-0.077,1.003,-0.046,2.472,3.174,-0.824,80.000,10541.000,1.000
4.525,3.454,5.211,-2.712,1.672,1.054,-6.064,-1.541,-0.078,1.001,-0.046,2.502,3.235,-0.763,80.000,10542.000,1.000
5.360,6.246,5.794,-1.941,3.488,5.407,-2.066,1.562,-0.080,1.001,-0.050,2.594,3.387,-0.824,80.000,10543.000,1.000
5.669,6.628,5.698,-1.782,4.814,8.359,0.548,3.642,-0.082,1.000,-0.046,2.472,3.448,-0.885,80.000,10544.000,1.000
5.613,5.463,5.026,-1.706,5.473,10.080,2.015,5.259,-0.081,1.001,-0.047,2.411,3.571,-0.977,80.000,10545.000,1.000
5.117,4.071,3.526,-1.249,4.818,10.602,2.495,6.940,-0.081,1.003,-0.051,2.411,3.540,-0.977,80.000,10546.000,1.000
4.223,2.772,1.410,-0.515,2.875,9.809,1.887,8.240,-0.083,1.005,-0.050,2.411,3.601,-1.038,80.000,10547.000,1.000
3.384,1.039,-0.429,0.017,0.562,7.767,0.173,8.112,-0.084,1.007,-0.048,2.380,3.632,-1.190,80.000,10548.000,1.000
3.147,-1.119,-1.201,0.118,-1.299,4.948,-2.223,6.170,-0.083,1.008,-0.050,2.319,3.632,-1.160,80.000,10549.000,1.000
3.623,-2.567,-0.944,0.084,-2.704,2.127,-4.538,3.280,-0.084,1.008,-0.047,2.167,3.693,-1.160,80.000,10550.000,1.000
4.524,-2.110,-0.169,0.419,-3.880,0.019,-6.117,0.749,-0.085,1.010,-0.048,1.984,3.784,-1.221,80.000,10551.000,1.000
5.692,0.141,1.054,1.378,-4.326,-1.041,-6.762,-0.888,-0.086,1.008,-0.046,1.831,3.784,-1.312,80.000,10552.000,1.000
7.345,2.924,3.257,2.888,-3.024,-1.041,-6.625,-1.960,-0.086,1.007,-0.047,1.831,3.815,-1.129,80.000,10553.000,1.000
9.683,5.374,6.774,4.888,0.402,0.003,-5.765,-2.605,-0.087,1.005,-0.047,1.831,3.906,-1.099,80.000,10554.000,1.000
12.402,7.893,11.025,7.529,5.039,2.052,-3.954,-2.144,-0.086,1.005,-0.046,1.770,3.815,-1.038,80.000,10555.000,1.000
14.782,11.113,14.826,10.792,9.388,4.735,-1.055,0.090,-0.084,1.004,-0.046,1.709,3.876,-0.977,80.000,10556.000,1.000
16.307,14.418,17.343,14.053,12.600,7.349,2.593,3.675,-0.085,1.005,-0.048,1.648,3.906,-0.763,80.000,10557.000,1.000
17.040,16.230,18.573,16.376,14.851,9.335,6.356,7.344,-0.087,1.003,-0.048,1.678,3.754,-0.610,80.000,10558.000,1.000
17.335,15.842,18.896,17.335,16.530,10.622,9.808,10.291,-0.086,1.005,-0.047,1.526,3.754,-0.549,80.000,10559.000,1.000
17.290,14.321,18.424,17.326,17.418,11.391,12.841,12.775,-0.087,1.004,-0.049,1.404,3.601,-0.488,80.000,10560.000,1.000
16.716,13.242,17.095,17.039,17.034,11.732,15.349,15.273,-0.088,1.002,-0.049,1.465,3.540,-0.397,80.000,10561.000,1.000
15.700,12.996,15.343,16.782,15.663,11.720,17.124,17.483,-0.089,1.000,-0.048,1.373,3.510,-0.336,80.000,10562.000,1.000
14.873,12.827,14.184,16.419,14.462,11.685,18.170,18.584,-0.088,1.000,-0.050,1.343,3.357,-0.305,80.000,10563.000,1.000
14.833,12.330,14.295,15.799,14.276,12.192,18.880,18.311,-0.088,1.000,-0.050,1.312,3.479,-0.214,80.000,10564.000,1.000
15.374,12.117,15.092,14.945,14.580,13.469,19.589,17.238,-0.087,1.001,-0.047,1.434,3.448,-0.214,80.000,10565.000,1.000
15.528,12.630,15.041,13.716,13.903,14.825,19.911,15.773,-0.087,1.002,-0.049,1.434,3.204,-0.122,80.000,10566.000,1.000
14.491,12.955,13.072,11.626,11.367,15.029,18.897,13.431,-0.087,1.002,-0.049,1.495,3.235,-0.061,80.000,10567.000,1.000
12.401,11.652,9.583,8.376,7.618,13.557,16.112,9.636,-0.087,1.007,-0.046,1.373,3.235,-0.092,80.000,10568.000,1.000
10.135,8.673,5.956,4.532,4.078,11.191,12.354,4.999,-0.087,1.006,-0.046,1.404,3.113,-0.153,80.000,10569.000,1.000
8.436,5.704,3.212,1.358,1.516,9.202,9.058,1.207,-0.087,1.004,-0.049,1.343,3.113,-0.061,80.000,10570.000,1.000
7.364,4.294,1.395,-0.187,-0.276,8.159,7.137,-0.475,-0.087,1.004,-0.048,1.312,3.113,0.031,80.000,10571.000,1.000
6.594,4.080,0.145,-0.206,-1.595,7.636,6.485,-0.336,-0.084,1.004,-0.049,1.221,3.021,0.092,80.000,10572.000,1.000
5.994,3.299,-0.655,0.376,-2.355,6.802,6.360,0.245,-0.085,1.003,-0.047,1.190,3.052,0.092,80.000,10573.000,1.000
5.640,0.991,-0.954,0.744,-2.595,5.201,6.140,0.290,-0.084,1.003,-0.049,1.190,3.021,0.061,80.000,10574.000,1.000
5.489,-1.808,-0.951,0.812,-2.929,3.037,5.696,0.006,-0.082,1.002,-0.047,1.068,3.113,0.092,80.000,10575.000,1.000
5.411,-3.353,-1.031,0.944,-4.025,0.824,5.150,0.017,-0.083,1.001,-0.048,1.099,3.021,0.183,80.000,10576.000,1.000
5.593,-3.119,-1.158,1.376,-5.630,-0.956,4.603,0.245,-0.082,1.002,-0.050,1.068,3.082,0.244,80.000,10577.000,1.000
6.530,-1.944,-0.680,2.083,-6.547,-1.900,4.172,0.009,-0.081,1.002,-0.047,1.038,3.204,0.122,80.000,10578.000,1.000
8.440,-0.627,0.911,3.061,-5.901,-1.811,4.045,-0.931,-0.079,1.001,-0.050,0.977,3.143,0.153,80.000,10579.000,1.000
10.896,1.069,3.267,4.558,-4.040,-0.760,4.472,-1.783,-0.080,0.999,-0.047,0.854,3.204,0.061,80.000,10580.000,1.000
13.151,3.786,5.617,6.893,-1.802,1.122,5.767,-1.368,-0.081,1.001,-0.049,0.793,3.326,0.000,80.000,10581.000,1.000
14.661,7.177,7.646,9.939,0.630,3.733,8.099,0.646,-0.081,1.001,-0.051,0.854,3.296,0.031,80.000,10582.000,1.000
15.256,9.761,9.529,12.912,3.594,6.753,11.204,3.390,-0.082,1.002,-0.049,0.793,3.357,0.031,80.000,10583.000,1.000
14.951,10.442,11.166,14.861,6.807,9.505,14.412,5.692,-0.080,1.003,-0.048,0.793,3.387,0.092,80.000,10584.000,1.000
13.627,9.594,11.710,15.234,8.874,11.077,16.839,6.964,-0.079,1.003,-0.048,0.763,3.357,-0.031,80.000,10585.000,1.000
11.023,8.169,10.126,13.886,8.286,10.606,17.563,7.011,-0.081,1.003,-0.050,0.671,3.357,-0.031,80.000,10586.000,1.000
7.196,6.238,6.287,10.868,4.952,7.816,16.058,5.557,-0.083,1.005,-0.048,0.610,3.540,-0.061,80.000,10587.000,1.000
2.894,3.228,1.421,6.591,0.537,3.659,12.861,2.642,-0.081,1.007,-0.046,0.549,3.632,-0.092,80.000,10588.000,1.000
-0.755,-0.430,-2.648,2.163,-2.776,0.208,9.737,-0.528,-0.080,1.006,-0.045,0.488,3.540,-0.122,80.000,10589.000,1.000
-3.001,-2.805,-4.735,-0.902,-3.867,-0.591,8.669,-1.905,-0.081,1.007,-0.047,0.366,3.479,-0.122,80.000,10590.000,1.000
-3.890,-2.292,-4.886,-1.731,-3.143,1.575,10.291,-0.374,-0.081,1.003,-0.048,0.336,3.540,-0.153,80.000,10591.000,1.000
-4.009,0.404,-3.930,-0.866,-1.709,5.046,13.276,2.951,-0.082,1.001,-0.048,0.336,3.479,-0.275,80.000,10592.000,1.000
-3.930,2.833,-2.622,0.299,-0.352,7.530,15.516,5.677,-0.082,0.999,-0.046,0.275,3.357,-0.336,80.000,10593.000,1.000
-3.883,3.368,-1.280,0.925,0.681,7.928,15.979,6.443,-0.081,0.998,-0.044,0.427,3.326,-0.458,80.000,10594.000,1.000
-3.828,2.581,-0.111,1.331,1.237,6.766,15.183,5.891,-0.082,0.996,-0.043,0.397,3.326,-0.519,80.000,10595.000,1.000
-3.566,1.965,0.630,2.272,1.159,5.154,14.137,5.387,-0.083,0.996,-0.045,0.488,3.448,-0.549,80.000,10596.000,1.000
-2.691,2.048,1.087,4.016,0.851,3.820,13.434,5.451,-0.082,0.994,-0.045,0.671,3.357,-0.549,80.000,10597.000,1.000
-0.753,2.238,1.971,6.212,1.304,3.083,13.308,5.697,-0.084,0.995,-0.047,0.671,3.418,-0.641,80.000,10598.000,1.000
2.255,2.209,3.868,8.357,3.072,3.144,13.915,5.879,-0.082,0.996,-0.048,0.793,3.357,-0.702,80.000,10599.000,1.000
5.539,2.626,6.448,10.138,5.463,4.084,15.236,6.395,-0.081,0.996,-0.048,0.885,3.418,-0.702,80.000,10600.000,1.000
