EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-7.373,-9.461,-10.811,-13.649,-17.035,-10.348,-19.816,-17.265,-0.045,1.012,-0.074,1.068,2.808,-0.549,80.000,8250.000,1.000
-7.642,-10.937,-12.043,-15.796,-18.347,-12.856,-21.112,-20.088,-0.046,1.011,-0.074,0.916,2.808,-0.519,80.000,8251.000,1.000
-7.306,-11.128,-11.673,-16.238,-17.549,-13.456,-20.081,-20.629,-0.046,1.011,-0.076,0.732,2.838,-0.427,80.000,8252.000,1.000
-6.412,-9.481,-10.151,-14.580,-15.552,-12.633,-17.353,-18.407,-0.045,1.010,-0.075,0.732,2.716,-0.366,80.000,8253.000,1.000
-5.156,-7.125,-8.275,-11.564,-13.233,-11.470,-14.259,-14.620,-0.046,1.007,-0.074,0.641,2.625,-0.366,80.000,8254.000,1.000
-3.688,-5.753,-6.500,-8.531,-10.841,-10.635,-11.836,-11.088,-0.045,1.006,-0.074,0.458,2.594,-0.275,80.000,8255.000,1.000
-2.115,-5.845,-4.938,-6.356,-8.471,-10.095,-10.347,-8.694,-0.045,1.005,-0.075,0.519,2.502,-0.244,80.000,8256.000,1.000
-0.639,-6.413,-3.727,-4.989,-6.603,-9.664,-9.583,-7.050,-0.045,1.005,-0.072,0.549,2.625,-0.275,80.000,8257.000,1.000
0.466,-6.375,-2.994,-3.894,-5.658,-9.354,-9.231,-5.456,-0.044,1.003,-0.075,0.549,2.594,-0.214,80.000,8258.000,1.000
1.123,-5.717,-2.488,-2.742,-5.234,-9.187,-8.947,-3.849,-0.045,1.003,-0.073,0.519,2.594,-0.275,80.000,8259.000,1.000
1.635,-5.031,-1.573,-1.553,-4.306,-8.904,-8.286,-2.646,-0.045,1.002,-0.076,0.610,2.502,-0.244,80.000,8260.000,1.000
2.454,-4.274,0.178,-0.325,-2.266,-8.076,-6.793,-1.892,-0.047,1.002,-0.075,0.610,2.411,-0.183,80.000,8261.000,1.000
3.753,-2.664,2.415,1.109,0.355,-6.595,-4.394,-1.087,-0.048,1.001,-0.075,0.549,2.350,-0.275,80.000,8262.000,1.000
5.291,0.049,4.259,2.701,2.371,-5.014,-1.786,-0.043,-0.049,1.000,-0.076,0.702,2.319,-0.305,80.000,8263.000,1.000
6.653,2.794,5.164,3.965,3.074,-4.195,-0.125,0.588,-0.047,1.000,-0.073,0.702,2.228,-0.153,80.000,8264.000,1.000
7.537,4.209,5.381,4.427,2.773,-4.449,-0.060,0.126,-0.042,1.001,-0.075,0.671,2.197,-0.244,80.000,8265.000,1.000
7.791,4.222,5.469,4.199,2.184,-5.175,-1.168,-1.044,-0.040,1.000,-0.075,0.763,2.136,-0.183,80.000,8266.000,1.000
7.219,3.975,5.465,3.779,1.486,-5.555,-2.573,-1.801,-0.042,1.001,-0.076,0.732,2.136,-0.153,80.000,8267.000,1.000
5.608,4.232,4.874,3.386,0.332,-5.354,-3.866,-1.637,-0.041,1.002,-0.078,0.824,2.350,-0.092,80.000,8268.000,1.000
3.051,4.432,3.470,2.732,-1.280,-4.819,-5.106,-1.156,-0.039,1.003,-0.078,0.854,2.319,0.061,80.000,8269.000,1.000
0.012,3.466,1.607,1.362,-2.781,-4.141,-6.264,-1.228,-0.040,1.005,-0.076,0.977,2.441,0.122,80.000,8270.000,1.000
-3.158,1.021,-0.468,-0.937,-3.915,-3.426,-7.118,-2.013,-0.039,1.002,-0.075,1.038,2.380,0.153,80.000,8271.000,1.000
-6.627,-2.157,-3.157,-4.024,-5.301,-3.028,-7.667,-2.964,-0.040,1.002,-0.076,0.977,2.472,0.214,80.000,8272.000,1.000
-10.775,-5.267,-6.998,-7.495,-7.653,-3.482,-8.327,-3.664,-0.039,1.001,-0.077,1.038,2.533,0.305,80.000,8273.000,1.000
-15.459,-8.219,-11.597,-10.721,-10.587,-4.896,-9.533,-4.310,-0.040,0.999,-0.075,1.038,2.533,0.366,80.000,8274.000,1.000
-19.666,-11.033,-15.370,-12.799,-12.637,-6.533,-11.143,-5.182,-0.040,1.000,-0.078,1.038,2.594,0.427,80.000,8275.000,1.000
-21.993,-12.884,-16.609,-12.741,-12.548,-7.209,-12.331,-5.871,-0.041,0.997,-0.078,1.160,2.716,0.336,80.000,8276.000,1.000
-21.556,-12.498,-14.828,-10.068,-10.423,-6.295,-12.284,-5.541,-0.041,0.998,-0.076,1.251,2.655,0.366,80.000,8277.000,1.000
-18.517,-9.714,-11.036,-5.462,-7.529,-4.337,-11.059,-4.149,-0.042,1.000,-0.074,1.312,2.777,0.275,80.000,8278.000,1.000
-13.828,-6.156,-6.791,-0.667,-5.101,-2.567,-9.552,-2.944,-0.041,1.000,-0.077,1.404,2.686,0.214,80.000,8279.000,1.000
-8.649,-3.881,-3.156,2.533,-3.514,-1.812,-8.519,-3.331,-0.041,0.999,-0.077,1.526,2.777,0.031,80.000,8280.000,1.000
-4.020,-3.496,-0.539,3.398,-2.594,-1.995,-7.880,-5.358,-0.041,1.001,-0.076,1.678,2.747,-0.031,80.000,8281.000,1.000
-0.819,-3.982,0.822,2.375,-2.336,-2.646,-7.054,-7.675,-0.039,1.001,-0.076,1.678,2.777,0.000,80.000,8282.000,1.000
0.340,-4.334,0.638,0.319,-2.932,-3.632,-5.832,-9.016,-0.040,1.002,-0.076,1.617,2.838,-0.153,80.000,8283.000,1.000
-0.609,-4.758,-1.027,-2.157,-4.159,-5.106,-4.585,-9.311,-0.038,1.000,-0.079,1.617,2.716,-0.153,80.000,8284.000,1.000
-3.017,-5.862,-3.358,-4.576,-5.120,-6.778,-3.579,-9.131,-0.038,1.001,-0.076,1.556,2.747,-0.214,80.000,8285.000,1.000
-5.776,-7.151,-5.186,-6.211,-4.941,-7.735,-2.465,-8.555,-0.035,1.005,-0.076,1.465,2.747,-0.214,80.000,8286.000,1.000
-7.808,-7.075,-5.818,-6.247,-3.621,-7.262,-0.765,-7.104,-0.034,1.006,-0.076,1.404,2.747,-0.305,80.000,8287.000,1.000
-8.398,-4.664,-5.271,-4.387,-1.862,-5.539,1.387,-4.705,-0.036,1.006,-0.078,1.312,2.869,-0.275,80.000,8288.000,1.000
-7.198,-0.681,-3.742,-1.184,-0.122,-3.344,3.258,-2.234,-0.038,1.006,-0.080,1.251,2.991,-0.397,80.000,8289.000,1.000
-4.098,3.246,-1.147,2.418,1.815,-1.238,4.240,-0.830,-0.036,1.007,-0.082,1.160,3.052,-0.397,80.000,8290.000,1.000
0.761,6.452,2.691,5.921,4.308,0.858,4.457,-0.661,-0.034,1.007,-0.079,1.068,3.113,-0.305,80.000,8291.000,1.000
6.757,9.634,7.494,9.453,7.174,3.282,4.565,-0.749,-0.034,1.006,-0.081,0.885,3.143,-0.336,80.000,8292.000,1.000
12.788,13.340,12.356,13.094,9.761,5.982,4.915,-0.220,-0.035,1.006,-0.079,0.854,3.265,-0.336,80.000,8293.000,1.000
17.774,16.764,16.287,16.300,11.626,8.446,5.163,0.626,-0.038,1.007,-0.077,0.763,3.357,-0.305,80.000,8294.000,1.000
21.198,18.543,18.853,18.309,12.880,10.231,4.814,0.879,-0.037,1.007,-0.080,0.671,3.265,-0.366,80.000,8295.000,1.000
23.106,18.441,20.193,18.993,13.784,11.317,3.913,0.426,-0.038,1.008,-0.078,0.519,3.265,-0.427,80.000,8296.000,1.000
23.632,17.557,20.458,18.922,14.157,11.847,2.876,0.164,-0.038,1.008,-0.079,0.397,3.265,-0.366,80.000,8297.000,1.000
22.658,16.708,19.435,18.496,13.418,11.643,1.706,0.679,-0.039,1.008,-0.078,0.244,3.296,-0.305,80.000,8298.000,1.000
20.083,15.282,16.903,17.415,11.339,10.343,-0.076,1.390,-0.041,1.008,-0.078,0.183,3.357,-0.397,80.000,8299.000,1.000
16.297,12.188,13.202,15.261,8.536,8.088,-2.467,1.498,-0.042,1.004,-0.076,0.244,3.265,-0.641,80.000,8300.000,1.000
12.041,7.469,9.014,12.222,5.847,5.612,-4.552,1.213,-0.042,1.004,-0.073,0.092,3.174,-0.519,80.000,8301.000,1.000
7.734,2.332,4.633,8.947,3.322,3.440,-5.405,1.451,-0.041,1.002,-0.076,0.061,3.204,-0.641,80.000,8302.000,1.000
3.185,-2.276,-0.123,5.861,0.338,1.378,-5.036,2.550,-0.044,1.004,-0.076,0.061,3.052,-0.793,80.000,8303.000,1.000
-1.879,-6.514,-5.197,2.899,-3.219,-0.958,-4.139,3.753,-0.046,1.001,-0.074,0.183,2.899,-0.885,80.000,8304.000,1.000
-7.125,-10.807,-9.852,-0.059,-6.417,-3.333,-3.118,4.122,-0.045,1.001,-0.075,0.214,2.747,-0.916,80.000,8305.000,1.000
-11.656,-14.585,-13.167,-2.681,-8.150,-4.870,-1.735,3.696,-0.043,1.002,-0.076,0.244,2.747,-1.007,80.000,8306.000,1.000
-14.680,-16.492,-14.856,-4.351,-8.310,-4.900,0.246,3.373,-0.044,1.000,-0.077,0.183,2.716,-1.160,80.000,8307.000,1.000
-16.012,-15.972,-15.374,-4.848,-7.746,-3.657,2.447,3.724,-0.043,0.999,-0.074,0.122,2.594,-1.160,80.000,8308.000,1.000
-16.008,-14.181,-15.259,-4.695,-7.208,-2.038,4.108,4.307,-0.044,1.000,-0.076,0.336,2.411,-1.038,80.000,8309.000,1.000
-15.182,-12.945,-14.673,-4.739,-6.754,-0.811,4.777,4.293,-0.045,1.000,-0.076,0.427,2.380,-1.221,80.000,8310.000,1.000
-13.902,-12.907,-13.624,-5.390,-6.229,-0.187,4.600,3.532,-0.044,1.001,-0.073,0.488,2.319,-1.343,80.000,8311.000,1.000
-12.435,-13.136,-12.401,-6.351,-5.865,-0.098,3.971,2.699,-0.044,1.000,-0.074,0.488,2.289,-1.251,80.000,8312.000,1.000
-11.121,-12.571,-11.492,-7.074,-5.985,-0.541,3.130,2.391,-0.044,1.001,-0.071,0.610,2.319,-1.251,80.000,8313.000,1.000
-10.194,-11.249,-10.940,-7.197,-6.176,-1.384,2.317,2.527,-0.043,1.003,-0.073,0.671,2.289,-1.190,80.000,8314.000,1.000
-9.448,-9.818,-10.069,-6.553,-5.332,-2.053,2.090,2.785,-0.042,1.001,-0.075,0.824,2.228,-1.190,80.000,8315.000,1.000
-8.383,-8.316,-8.140,-5.016,-2.834,-1.848,3.099,3.314,-0.044,1.002,-0.074,0.763,2.106,-1.068,80.000,8316.000,1.000
-6.731,-6.015,-5.184,-2.561,0.609,-0.566,5.444,4.619,-0.045,1.002,-0.072,0.854,1.984,-1.099,80.000,8317.000,1.000
-4.743,-2.630,-2.015,0.448,3.556,1.233,8.268,6.609,-0.047,1.002,-0.073,0.916,1.953,-0.977,80.000,8318.000,1.000
-2.903,0.760,0.497,3.109,5.058,2.578,10.081,8.055,-0.048,1.004,-0.074,1.068,1.862,-0.854,80.000,8319.000,1.000
-1.458,2.540,2.069,4.492,5.156,2.820,9.797,7.532,-0.048,1.003,-0.073,1.038,1.862,-0.702,80.000,8320.000,1.000
-0.333,2.329,3.001,4.466,4.389,2.065,7.538,4.951,-0.048,1.002,-0.072,1.099,1.831,-0.824,80.000,8321.000,1.000
0.574,1.466,3.737,3.880,3.193,0.921,4.383,1.769,-0.048,1.003,-0.073,1.099,1.831,-0.824,80.000,8322.000,1.000
1.284,1.509,4.584,3.799,1.908,-0.077,1.430,-0.426,-0.047,1.004,-0.073,1.190,1.678,-0.793,80.000,8323.000,1.000
1.987,2.614,5.756,4.603,1.030,-0.747,-0.898,-1.314,-0.045,1.006,-0.073,1.190,1.556,-0.641,80.000,8324.000,1.000
3.126,3.776,7.407,5.868,1.054,-1.138,-2.772,-1.698,-0.045,1.004,-0.075,1.312,1.556,-0.580,80.000,8325.000,1.000
4.994,4.387,9.416,6.994,1.955,-1.282,-4.408,-2.198,-0.045,1.003,-0.075,1.221,1.495,-0.458,80.000,8326.000,1.000
7.218,4.860,11.176,7.715,2.978,-1.227,-5.867,-2.624,-0.046,1.001,-0.073,1.373,1.465,-0.488,80.000,8327.000,1.000
8.870,5.610,11.910,8.023,3.219,-1.199,-7.267,-2.668,-0.045,1.003,-0.073,1.282,1.526,-0.488,80.000,8328.000,1.000
9.238,6.093,11.394,7.900,2.525,-1.427,-8.759,-2.623,-0.044,1.003,-0.074,1.312,1.465,-0.427,80.000,8329.000,1.000
8.300,5.289,10.126,7.226,1.461,-1.877,-10.344,-3.147,-0.044,1.002,-0.073,1.404,1.526,-0.366,80.000,8330.000,1.000
6.371,2.932,8.635,5.899,0.352,-2.345,-11.859,-4.454,-0.043,1.004,-0.074,1.434,1.526,-0.336,80.000,8331.000,1.000
3.673,-0.069,6.930,4.093,-1.133,-2.723,-13.038,-5.936,-0.044,1.004,-0.074,1.404,1.617,-0.214,80.000,8332.000,1.000
0.386,-2.620,4.763,2.157,-3.318,-3.123,-13.674,-6.800,-0.044,1.003,-0.075,1.312,1.709,-0.122,80.000,8333.000,1.000
-3.119,-4.570,2.203,0.194,-5.814,-3.721,-13.735,-6.997,-0.042,1.002,-0.076,1.434,1.892,-0.214,80.000,8334.000,1.000
-6.185,-6.361,-0.164,-1.925,-7.625,-4.309,-13.060,-7.022,-0.042,1.003,-0.073,1.404,1.831,-0.214,80.000,8335.000,1.000
-8.155,-7.817,-1.682,-4.078,-8.020,-4.217,-11.139,-6.918,-0.042,1.004,-0.075,1.495,1.862,-0.275,80.000,8336.000,1.000
-8.949,-8.080,-2.330,-5.856,-7.296,-3.019,-7.673,-6.138,-0.043,1.005,-0.075,1.343,2.045,-0.214,80.000,8337.000,1.000
-9.216,-6.955,-2.809,-7.095,-6.537,-1.258,-3.327,-4.558,-0.041,1.005,-0.073,1.312,1.953,-0.214,80.000,8338.000,1.000
-9.606,-5.597,-3.693,-8.070,-6.427,-0.056,0.565,-2.975,-0.041,1.004,-0.079,1.251,2.106,-0.244,80.000,8339.000,1.000
-10.017,-5.272,-4.611,-8.911,-6.460,0.159,3.311,-2.112,-0.040,1.005,-0.078,1.312,2.075,-0.275,80.000,8340.000,1.000
-9.892,-5.854,-4.673,-9.197,-5.608,0.098,5.505,-1.528,-0.040,1.003,-0.080,1.343,2.106,-0.305,80.000,8341.000,1.000
-9.135,-6.101,-3.684,-8.451,-3.671,0.617,8.121,-0.092,-0.041,1.002,-0.077,1.251,2.258,-0.458,80.000,8342.000,1.000
-8.356,-5.291,-2.490,-6.900,-1.488,1.655,11.240,2.518,-0.041,1.001,-0.077,1.251,2.289,-0.397,80.000,8343.000,1.000
-8.227,-4.167,-2.078,-5.531,0.046,2.359,13.929,5.150,-0.040,1.002,-0.076,1.282,2.380,-0.397,80.000,8344.000,1.000
-8.851,-4.007,-2.625,-5.309,0.734,2.015,15.210,6.205,-0.041,1.005,-0.078,1.282,2.472,-0.519,80.000,8345.000,1.000
-9.743,-4.965,-3.496,-6.300,0.827,0.696,14.934,5.197,-0.040,1.007,-0.078,1.068,2.563,-0.427,80.000,8346.000,1.000
-10.215,-5.736,-3.930,-7.570,0.471,-1.000,13.686,3.063,-0.042,1.005,-0.078,1.129,2.716,-0.458,80.000,8347.000,1.000
-9.675,-4.995,-3.482,-7.923,-0.227,-2.556,12.071,1.023,-0.042,1.004,-0.079,1.099,2.777,-0.427,80.000,8348.000,1.000
-7.706,-2.802,-1.915,-6.767,-0.771,-3.768,10.301,-0.528,-0.042,1.004,-0.078,1.068,2.838,-0.549,80.000,8349.000,1.000
-4.205,-0.341,0.851,-4.324,-0.467,-4.588,8.344,-1.914,-0.042,1.005,-0.077,1.099,2.838,-0.488,80.000,8350.000,1.000
0.346,1.480,4.409,-1.160,0.740,-5.038,6.187,-3.269,-0.042,1.004,-0.077,1.007,3.052,-0.519,80.000,8351.000,1.000
4.888,2.725,7.693,2.246,1.921,-5.326,3.834,-4.146,-0.041,1.004,-0.074,0.977,3.113,-0.458,80.000,8352.000,1.000
8.299,3.710,9.556,5.462,1.981,-5.822,1.200,-4.134,-0.043,1.005,-0.079,0.946,3.113,-0.549,80.000,8353.000,1.000
10.109,4.182,9.732,8.017,0.878,-6.633,-1.695,-3.465,-0.042,1.002,-0.075,0.916,3.174,-0.366,80.000,8354.000,1.000
10.718,3.727,9.105,9.666,-0.209,-7.242,-4.361,-2.703,-0.043,1.004,-0.074,1.007,3.265,-0.366,80.000,8355.000,1.000
10.825,2.716,8.813,10.643,-0.096,-6.852,-5.984,-1.987,-0.045,1.003,-0.074,0.916,3.174,-0.427,80.000,8356.000,1.000
10.654,2.184,9.094,11.390,1.131,-5.225,-6.177,-1.010,-0.046,1.003,-0.073,0.885,3.296,-0.366,80.000,8357.000,1.000
9.798,2.519,9.115,11.913,2.253,-3.088,-5.496,0.179,-0.046,1.004,-0.075,0.793,3.235,-0.336,80.000,8358.000,1.000
7.777,2.653,7.907,11.557,2.207,-1.643,-5.046,0.730,-0.046,1.005,-0.073,0.732,3.326,-0.305,80.000,8359.000,1.000
4.631,1.077,5.325,9.644,0.977,-1.604,-5.458,-0.232,-0.047,1.003,-0.073,0.793,3.265,-0.214,80.000,8360.000,1.000
0.931,-2.368,2.074,6.285,-0.768,-2.711,-6.343,-2.459,-0.046,1.005,-0.071,0.763,3.204,-0.183,80.000,8361.000,1.000
-2.752,-6.231,-1.098,2.397,-2.638,-4.233,-6.916,-4.654,-0.047,1.005,-0.071,0.763,3.265,-0.153,80.000,8362.000,1.000
-6.207,-9.095,-3.992,-1.096,-4.768,-5.757,-6.937,-5.796,-0.047,1.005,-0.074,0.732,3.204,-0.153,80.000,8363.000,1.000
-9.285,-10.952,-6.652,-3.823,-7.114,-7.244,-6.761,-5.993,-0.046,1.004,-0.075,0.671,3.204,-0.122,80.000,8364.000,1.000
-11.499,-12.660,-8.825,-5.745,-9.017,-8.511,-6.593,-5.894,-0.047,1.003,-0.073,0.702,3.143,-0.061,80.000,8365.000,1.000
-12.316,-14.493,-10.127,-6.748,-9.853,-9.191,-6.148,-5.652,-0.045,1.001,-0.073,0.702,3.174,-0.061,80.000,8366.000,1.000
-11.908,-15.826,-10.711,-6.767,-9.964,-9.334,-5.221,-4.923,-0.046,1.001,-0.073,0.702,3.082,-0.061,80.000,8367.000,1.000
-11.215,-16.211,-11.344,-6.178,-10.391,-9.598,-4.259,-3.719,-0.045,1.001,-0.074,0.702,3.052,-0.092,80.000,8368.000,1.000
-11.092,-16.149,-12.584,-5.743,-11.599,-10.538,-3.944,-2.736,-0.046,1.004,-0.073,0.763,2.991,-0.122,80.000,8369.000,1.000
-11.587,-16.465,-14.136,-6.033,-12.915,-11.912,-4.314,-2.602,-0.045,1.001,-0.072,0.763,2.930,0.061,80.000,8370.000,1.000
-12.188,-17.140,-15.235,-6.931,-13.411,-12.894,-4.651,-3.056,-0.045,1.000,-0.071,0.854,2.808,0.061,80.000,8371.000,1.000
-12.491,-17.155,-15.439,-7.740,-12.917,-12.803,-4.184,-3.097,-0.046,1.000,-0.073,0.885,2.899,0.153,80.000,8372.000,1.000
-12.372,-15.616,-14.765,-7.759,-11.841,-11.535,-2.699,-1.992,-0.045,1.001,-0.071,0.977,2.808,0.153,80.000,8373.000,1.000
