EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-11.107,-14.561,-13.336,-12.002,-12.610,-9.961,-7.963,-10.672,-0.071,1.001,-0.038,1.160,2.625,-0.214,80.000,10763.000,1.000
-10.514,-12.333,-12.609,-10.501,-11.072,-7.647,-5.809,-8.518,-0.069,1.002,-0.040,1.160,2.747,-0.214,80.000,10764.000,1.000
-9.603,-10.496,-11.449,-8.989,-8.854,-5.502,-3.874,-6.444,-0.069,1.002,-0.039,1.190,2.686,-0.153,80.000,10765.000,1.000
-7.923,-8.654,-9.507,-7.344,-5.803,-3.216,-1.813,-4.308,-0.067,1.001,-0.042,1.312,2.686,-0.031,80.000,10766.000,1.000
-5.761,-6.090,-7.328,-5.465,-2.778,-0.764,0.423,-1.756,-0.066,1.000,-0.043,1.434,2.655,0.031,80.000,10767.000,1.000
-4.055,-3.244,-6.017,-3.825,-0.947,1.271,2.216,0.776,-0.066,1.001,-0.042,1.526,2.655,0.000,80.000,10768.000,1.000
-3.695,-1.780,-6.308,-3.365,-0.766,2.216,2.764,2.080,-0.066,1.002,-0.041,1.526,2.625,0.092,80.000,10769.000,1.000
-4.911,-2.826,-8.033,-4.623,-1.778,2.059,1.973,1.474,-0.066,1.003,-0.041,1.587,2.686,0.214,80.000,10770.000,1.000
-7.309,-5.583,-10.488,-7.104,-3.321,1.437,0.618,-0.281,-0.065,1.003,-0.041,1.587,2.808,0.366,80.000,10771.000,1.000
-10.293,-8.125,-13.081,-9.693,-5.147,0.885,-0.521,-1.785,-0.065,1.001,-0.044,1.556,2.808,0.397,80.000,10772.000,1.000
-13.263,-9.393,-15.462,-11.597,-7.196,0.349,-1.442,-2.542,-0.064,1.001,-0.043,1.587,2.838,0.366,80.000,10773.000,1.000
-15.470,-9.868,-17.178,-12.662,-9.064,-0.438,-2.668,-3.231,-0.065,1.000,-0.043,1.556,2.808,0.397,80.000,10774.000,1.000
-16.060,-10.279,-17.585,-12.865,-10.054,-1.359,-4.330,-4.410,-0.067,1.001,-0.045,1.709,2.747,0.519,80.000,10775.000,1.000
-14.542,-10.294,-16.322,-11.843,-9.829,-1.917,-5.790,-5.475,-0.065,1.001,-0.046,1.678,2.838,0.488,80.000,10776.000,1.000
-11.302,-9.058,-13.805,-9.288,-8.794,-1.840,-6.306,-5.325,-0.066,1.003,-0.045,1.709,2.991,0.549,80.000,10777.000,1.000
-7.570,-6.764,-11.101,-5.784,-7.703,-1.492,-5.922,-3.916,-0.068,1.002,-0.045,1.648,2.869,0.458,80.000,10778.000,1.000
-4.709,-4.905,-9.180,-2.855,-6.965,-1.511,-5.420,-2.498,-0.070,1.003,-0.044,1.617,2.838,0.366,80.000,10779.000,1.000
-3.465,-4.647,-8.316,-1.806,-6.447,-2.025,-5.331,-2.114,-0.069,1.002,-0.042,1.648,2.838,0.305,80.000,10780.000,1.000
-3.857,-5.502,-8.240,-2.613,-5.959,-2.498,-5.328,-2.388,-0.068,1.004,-0.042,1.648,2.899,0.244,80.000,10781.000,1.000
-5.556,-6.104,-8.705,-4.183,-5.701,-2.485,-4.880,-2.248,-0.067,1.005,-0.042,1.648,2.777,0.153,80.000,10782.000,1.000
-8.004,-5.964,-9.604,-5.533,-6.003,-2.186,-4.139,-1.498,-0.065,1.006,-0.042,1.770,2.625,0.244,80.000,10783.000,1.000
-10.266,-5.821,-10.572,-6.417,-6.707,-2.005,-3.734,-1.092,-0.063,1.005,-0.044,1.648,2.777,0.214,80.000,10784.000,1.000
-11.212,-6.241,-10.860,-6.904,-7.103,-1.817,-3.800,-1.775,-0.062,1.005,-0.042,1.587,2.747,0.153,80.000,10785.000,1.000
-10.256,-6.508,-9.895,-6.778,-6.595,-1.005,-3.637,-2.952,-0.061,1.007,-0.043,1.526,2.777,0.183,80.000,10786.000,1.000
-7.919,-5.400,-7.874,-5.734,-5.229,0.787,-2.419,-3.285,-0.062,1.006,-0.047,1.495,2.808,0.183,80.000,10787.000,1.000
-5.385,-2.767,-5.472,-3.942,-3.346,3.232,-0.032,-2.201,-0.061,1.005,-0.046,1.434,2.808,0.153,80.000,10788.000,1.000
-3.433,0.228,-3.077,-2.044,-0.999,5.710,2.906,-0.378,-0.061,1.007,-0.044,1.282,2.899,0.244,80.000,10789.000,1.000
-2.057,2.393,-0.675,-0.608,1.810,7.811,5.568,1.141,-0.058,1.006,-0.045,1.221,2.869,0.122,80.000,10790.000,1.000
-1.103,3.545,1.484,0.193,4.371,9.245,7.234,1.890,-0.059,1.006,-0.044,1.099,2.960,0.214,80.000,10791.000,1.000
-0.789,4.085,2.616,0.409,5.349,9.525,7.332,1.964,-0.058,1.005,-0.045,1.038,3.021,0.122,80.000,10792.000,1.000
-1.335,3.933,2.109,0.013,3.986,8.154,5.609,1.372,-0.060,1.007,-0.043,0.916,3.052,0.122,80.000,10793.000,1.000
-2.350,2.502,0.386,-1.028,1.059,5.288,2.477,-0.112,-0.059,1.007,-0.043,0.824,3.235,0.031,80.000,10794.000,1.000
-2.898,-0.125,-1.220,-2.385,-1.653,2.062,-0.912,-2.316,-0.062,1.005,-0.042,0.732,3.357,0.000,80.000,10795.000,1.000
-2.267,-2.524,-1.615,-3.312,-2.900,-0.076,-3.288,-4.289,-0.061,1.004,-0.041,0.610,3.448,0.061,80.000,10796.000,1.000
-0.607,-2.990,-0.803,-3.198,-2.796,-0.446,-4.166,-5.024,-0.063,1.004,-0.040,0.519,3.387,-0.031,80.000,10797.000,1.000
1.350,-1.183,0.562,-2.079,-2.078,0.549,-4.031,-4.432,-0.063,1.004,-0.042,0.610,3.326,0.000,80.000,10798.000,1.000
3.088,1.651,2.163,-0.483,-0.973,2.152,-3.576,-3.272,-0.061,1.002,-0.042,0.549,3.326,-0.092,80.000,10799.000,1.000
4.548,3.992,4.055,1.036,0.687,3.872,-3.031,-2.227,-0.063,1.003,-0.039,0.519,3.418,-0.244,80.000,10800.000,1.000
5.672,5.299,5.914,2.134,2.483,5.372,-2.344,-1.317,-0.064,1.000,-0.041,0.519,3.387,-0.153,80.000,10801.000,1.000
6.138,5.899,6.872,2.631,3.310,6.203,-1.680,-0.283,-0.063,1.000,-0.041,0.488,3.265,-0.244,80.000,10802.000,1.000
5.656,5.906,6.275,2.362,2.434,5.941,-1.490,0.647,-0.065,1.000,-0.042,0.488,3.204,-0.458,80.000,10803.000,1.000
4.429,4.807,4.373,1.201,0.331,4.640,-2.010,0.732,-0.066,1.000,-0.041,0.549,3.052,-0.610,80.000,10804.000,1.000
3.177,2.420,2.157,-0.621,-1.739,3.078,-2.755,-0.324,-0.067,0.999,-0.043,0.641,3.052,-0.641,80.000,10805.000,1.000
2.530,-0.287,0.481,-2.437,-2.969,2.251,-2.808,-1.775,-0.067,0.999,-0.038,0.610,2.991,-0.610,80.000,10806.000,1.000
2.401,-2.006,-0.594,-3.651,-3.613,2.448,-1.765,-2.561,-0.066,0.998,-0.041,0.671,2.960,-0.580,80.000,10807.000,1.000
2.189,-2.562,-1.455,-4.219,-4.226,3.001,-0.147,-2.408,-0.065,0.998,-0.042,0.732,2.899,-0.732,80.000,10808.000,1.000
1.564,-3.004,-2.159,-4.503,-4.687,2.985,1.154,-1.956,-0.067,0.999,-0.042,0.885,2.899,-0.793,80.000,10809.000,1.000
0.791,-4.186,-2.346,-4.750,-4.420,1.993,1.580,-1.916,-0.067,0.998,-0.039,0.885,2.747,-0.854,80.000,10810.000,1.000
0.320,-5.650,-1.864,-4.808,-3.379,0.246,1.110,-2.307,-0.067,0.999,-0.037,0.885,2.716,-1.007,80.000,10811.000,1.000
0.316,-6.228,-1.129,-4.373,-2.285,-1.778,0.019,-2.623,-0.068,1.001,-0.038,0.885,2.716,-1.007,80.000,10812.000,1.000
0.685,-5.530,-0.662,-3.438,-1.736,-3.640,-1.330,-2.579,-0.069,1.003,-0.040,0.977,2.716,-0.946,80.000,10813.000,1.000
1.394,-4.374,-0.440,-2.363,-1.437,-4.883,-2.456,-2.398,-0.067,1.003,-0.038,1.068,2.594,-0.946,80.000,10814.000,1.000
2.542,-3.675,0.035,-1.448,-0.625,-5.012,-2.780,-2.299,-0.068,1.004,-0.039,1.099,2.533,-0.977,80.000,10815.000,1.000
4.126,-3.259,1.101,-0.537,0.890,-3.804,-1.934,-1.989,-0.069,1.005,-0.041,1.068,2.441,-0.854,80.000,10816.000,1.000
5.886,-2.180,2.575,0.758,2.452,-1.638,-0.160,-0.991,-0.067,1.004,-0.037,1.099,2.411,-0.793,80.000,10817.000,1.000
7.483,-0.131,4.090,2.470,3.354,0.597,1.636,0.493,-0.069,1.007,-0.038,1.099,2.197,-0.793,80.000,10818.000,1.000
8.901,2.048,5.661,4.167,3.672,2.109,2.453,1.495,-0.070,1.007,-0.039,1.007,2.167,-0.702,80.000,10819.000,1.000
10.535,3.498,7.689,5.476,4.069,2.710,1.965,1.270,-0.070,1.007,-0.037,1.007,2.106,-0.732,80.000,10820.000,1.000
12.662,4.417,10.259,6.449,4.814,2.643,0.663,0.127,-0.072,1.006,-0.038,0.977,2.045,-0.732,80.000,10821.000,1.000
14.902,5.584,12.651,7.294,5.335,2.051,-0.796,-1.031,-0.072,1.004,-0.040,0.946,2.075,-0.671,80.000,10822.000,1.000
16.400,7.017,13.855,7.879,4.929,0.834,-2.200,-1.809,-0.070,1.005,-0.040,1.038,1.923,-0.549,80.000,10823.000,1.000
16.604,7.754,13.523,7.816,3.723,-0.923,-3.582,-2.564,-0.069,1.004,-0.039,1.160,1.862,-0.549,80.000,10824.000,1.000
15.695,7.078,12.197,7.008,2.565,-2.620,-4.720,-3.558,-0.066,1.002,-0.038,1.221,2.045,-0.397,80.000,10825.000,1.000
14.132,5.469,10.506,5.804,1.877,-3.616,-5.281,-4.404,-0.067,1.002,-0.041,1.190,1.801,-0.427,80.000,10826.000,1.000
12.051,3.996,8.493,4.530,1.077,-3.956,-5.387,-4.595,-0.068,1.002,-0.040,1.312,1.831,-0.305,80.000,10827.000,1.000
9.446,3.087,6.031,3.171,-0.474,-4.198,-5.561,-4.170,-0.069,1.001,-0.041,1.343,1.801,-0.244,80.000,10828.000,1.000
6.761,2.352,3.621,1.617,-2.320,-4.481,-5.991,-3.568,-0.068,1.002,-0.040,1.465,1.801,-0.183,80.000,10829.000,1.000
4.725,1.452,2.163,-0.015,-3.319,-4.217,-6.230,-3.037,-0.066,1.000,-0.041,1.587,1.740,-0.122,80.000,10830.000,1.000
3.522,0.625,1.847,-1.422,-3.147,-2.923,-5.804,-2.441,-0.066,0.998,-0.037,1.556,1.709,0.000,80.000,10831.000,1.000
2.507,0.117,1.702,-2.424,-2.838,-1.073,-4.917,-1.700,-0.066,1.001,-0.041,1.495,1.862,-0.031,80.000,10832.000,1.000
0.960,-0.527,0.637,-3.089,-3.508,0.237,-4.235,-1.194,-0.067,1.001,-0.042,1.526,1.953,0.031,80.000,10833.000,1.000
-1.037,-2.047,-1.219,-3.520,-4.884,0.449,-4.009,-1.454,-0.066,0.999,-0.044,1.556,2.014,-0.122,80.000,10834.000,1.000
-2.588,-4.215,-2.516,-3.563,-5.533,0.114,-3.633,-2.386,-0.066,1.001,-0.040,1.770,2.106,-0.061,80.000,10835.000,1.000
-2.792,-5.442,-2.016,-2.824,-4.441,0.235,-2.182,-3.003,-0.063,1.002,-0.041,1.740,2.136,-0.061,80.000,10836.000,1.000
-1.606,-4.224,0.210,-1.157,-2.015,1.136,0.563,-2.306,-0.061,1.004,-0.040,1.709,2.136,-0.031,80.000,10837.000,1.000
0.132,-0.956,2.957,0.878,0.501,2.131,3.709,-0.475,-0.062,1.002,-0.042,1.678,2.258,-0.061,80.000,10838.000,1.000
1.557,2.247,5.120,2.323,2.332,2.363,6.031,1.206,-0.061,1.002,-0.042,1.678,2.197,-0.244,80.000,10839.000,1.000
2.436,3.622,6.449,2.641,3.533,1.713,7.000,1.679,-0.061,1.005,-0.044,1.617,2.167,-0.183,80.000,10840.000,1.000
2.906,3.244,7.090,2.097,4.209,0.669,6.882,1.068,-0.063,1.006,-0.042,1.556,2.319,-0.183,80.000,10841.000,1.000
2.920,2.329,6.892,1.296,3.976,-0.478,6.045,0.192,-0.062,1.005,-0.044,1.465,2.411,-0.244,80.000,10842.000,1.000
2.238,1.512,5.580,0.492,2.499,-1.972,4.493,-0.627,-0.062,1.004,-0.043,1.343,2.350,-0.275,80.000,10843.000,1.000
0.903,0.336,3.426,-0.520,0.230,-4.057,2.121,-1.890,-0.061,1.005,-0.044,1.343,2.441,-0.244,80.000,10844.000,1.000
-0.521,-1.553,1.353,-1.834,-1.799,-6.356,-0.765,-4.000,-0.062,1.005,-0.044,1.282,2.594,-0.397,80.000,10845.000,1.000
-1.352,-3.310,0.236,-2.954,-2.912,-8.019,-3.412,-6.335,-0.065,1.002,-0.043,1.312,2.716,-0.305,80.000,10846.000,1.000
-1.409,-3.550,0.232,-3.147,-3.261,-8.465,-5.190,-7.668,-0.064,1.006,-0.044,1.160,2.777,-0.275,80.000,10847.000,1.000
-1.105,-2.004,0.891,-2.210,-3.298,-7.820,-6.115,-7.510,-0.065,1.005,-0.044,1.099,2.869,-0.397,80.000,10848.000,1.000
-0.822,0.134,1.861,-0.615,-2.999,-6.536,-6.619,-6.578,-0.065,1.005,-0.045,0.977,2.930,-0.305,80.000,10849.000,1.000
-0.312,1.752,3.290,1.190,-1.856,-4.712,-6.846,-5.735,-0.066,1.003,-0.042,0.977,2.991,-0.519,80.000,10850.000,1.000
0.972,3.164,5.363,3.255,0.327,-2.109,-6.464,-4.886,-0.066,1.003,-0.042,0.916,3.021,-0.397,80.000,10851.000,1.000
2.965,5.282,7.598,5.665,2.824,1.094,-5.318,-3.410,-0.064,1.003,-0.042,0.977,3.174,-0.488,80.000,10852.000,1.000
4.759,7.757,8.940,7.825,4.431,3.860,-4.028,-1.456,-0.064,1.003,-0.040,0.916,3.174,-0.427,80.000,10853.000,1.000
5.473,8.860,8.736,8.683,4.561,5.016,-3.489,-0.094,-0.066,1.003,-0.043,0.854,3.235,-0.488,80.000,10854.000,1.000
5.113,7.483,7.410,7.832,3.737,4.407,-3.779,0.067,-0.068,1.001,-0.042,0.824,3.204,-0.397,80.000,10855.000,1.000
4.383,4.625,5.977,6.118,2.900,2.983,-3.926,-0.131,-0.065,1.003,-0.045,0.763,3.296,-0.427,80.000,10856.000,1.000
3.794,2.400,4.993,4.885,2.434,1.732,-2.888,0.743,-0.067,1.002,-0.043,0.671,3.204,-0.427,80.000,10857.000,1.000
3.255,1.818,4.271,4.723,2.153,0.884,-0.484,3.098,-0.068,1.004,-0.041,0.702,3.265,-0.244,80.000,10858.000,1.000
2.476,2.029,3.471,5.110,1.939,0.203,2.578,5.907,-0.068,1.004,-0.042,0.641,3.265,-0.305,80.000,10859.000,1.000
1.330,1.645,2.493,5.110,1.824,-0.420,5.248,7.776,-0.068,1.004,-0.042,0.763,3.204,-0.275,80.000,10860.000,1.000
-0.251,0.386,1.249,4.218,1.523,-0.850,6.714,8.188,-0.070,1.003,-0.041,0.854,3.204,-0.244,80.000,10861.000,1.000
-2.390,-0.849,-0.445,2.599,0.500,-0.903,6.759,7.642,-0.070,1.004,-0.042,0.885,3.143,-0.183,80.000,10862.000,1.000
-4.980,-1.300,-2.464,0.753,-1.226,-0.439,5.848,6.820,-0.069,1.005,-0.043,0.824,3.113,-0.153,80.000,10863.000,1.000
-7.435,-1.225,-4.122,-0.889,-2.687,0.672,4.991,5.971,-0.070,1.004,-0.043,0.763,3.174,-0.061,80.000,10864.000,1.000
-9.044,-1.335,-4.718,-2.112,-2.831,2.436,5.189,5.094,-0.069,1.004,-0.043,0.824,3.082,-0.061,80.000,10865.000,1.000
-9.648,-1.784,-4.343,-2.835,-1.738,4.490,6.662,4.373,-0.070,1.005,-0.046,0.824,2.991,0.000,80.000,10866.000,1.000
-9.779,-2.168,-3.890,-3.072,-0.634,6.051,8.556,4.065,-0.072,1.003,-0.042,0.732,2.838,0.061,80.000,10867.000,1.000
-10.046,-2.374,-4.175,-3.084,-0.604,6.306,9.534,3.913,-0.071,1.002,-0.038,0.854,2.930,0.214,80.000,10868.000,1.000
-10.453,-2.810,-5.085,-3.351,-1.461,5.102,8.847,3.148,-0.070,1.001,-0.043,0.793,2.991,0.153,80.000,10869.000,1.000
-10.408,-3.580,-5.717,-4.092,-2.056,3.244,6.935,1.382,-0.068,1.001,-0.043,0.824,2.838,0.061,80.000,10870.000,1.000
-9.416,-3.892,-5.338,-4.848,-1.620,1.894,4.929,-0.740,-0.070,1.004,-0.041,0.946,2.747,0.244,80.000,10871.000,1.000
-7.624,-2.763,-4.056,-4.770,-0.463,1.626,3.620,-2.099,-0.069,1.003,-0.041,1.007,2.777,0.122,80.000,10872.000,1.000
-5.573,-0.259,-2.441,-3.388,0.751,2.141,3.003,-2.248,-0.069,1.004,-0.046,0.946,2.686,0.153,80.000,10873.000,1.000
-3.604,2.362,-0.779,-1.039,1.919,2.778,2.629,-1.828,-0.067,1.001,-0.044,1.007,2.594,0.214,80.000,10874.000,1.000
-1.756,3.862,0.971,1.382,3.252,3.080,2.088,-1.777,-0.068,1.001,-0.041,1.038,2.625,0.122,80.000,10875.000,1.000
-0.162,4.089,2.541,3.007,4.370,2.771,1.117,-2.382,-0.069,1.001,-0.040,1.190,2.563,0.153,80.000,10876.000,1.000
0.781,3.714,3.180,3.408,4.253,1.510,-0.545,-3.268,-0.068,1.001,-0.042,1.129,2.563,0.275,80.000,10877.000,1.000
0.921,3.290,2.552,2.746,2.527,-0.819,-3.000,-3.997,-0.067,1.001,-0.042,1.312,2.502,0.183,80.000,10878.000,1.000
0.911,2.960,1.592,1.756,0.408,-3.533,-5.762,-4.313,-0.066,0.999,-0.040,1.221,2.563,0.122,80.000,10879.000,1.000
1.897,2.880,1.833,1.474,-0.324,-5.436,-7.887,-3.946,-0.067,1.000,-0.039,1.251,2.533,0.305,80.000,10880.000,1.000
4.452,3.512,3.814,2.721,0.815,-5.774,-8.658,-2.508,-0.065,1.002,-0.040,1.251,2.502,0.275,80.000,10881.000,1.000
7.896,5.251,6.568,5.604,2.735,-4.673,-8.046,0.205,-0.067,1.001,-0.040,1.251,2.563,0.183,80.000,10882.000,1.000
10.701,7.622,8.600,9.224,4.139,-2.793,-6.611,3.613,-0.064,1.004,-0.040,1.221,2.625,0.122,80.000,10883.000,1.000
11.673,9.309,9.120,12.014,4.729,-0.671,-4.958,6.411,-0.064,1.003,-0.041,1.251,2.594,0.092,80.000,10884.000,1.000
10.774,9.432,8.377,12.784,5.104,1.716,-3.116,7.703,-0.065,1.005,-0.042,1.282,2.594,0.061,80.000,10885.000,1.000
8.789,8.491,6.961,11.504,5.723,4.658,-0.640,7.890,-0.063,1.005,-0.042,1.373,2.594,0.031,80.000,10886.000,1.000
6.370,7.598,4.980,8.981,6.229,7.957,2.543,8.078,-0.064,1.005,-0.042,1.221,2.563,0.031,80.000,10887.000,1.000
3.674,6.965,2.184,5.964,5.975,10.703,5.675,8.719,-0.064,1.003,-0.042,1.312,2.563,0.092,80.000,10888.000,1.000
0.755,5.704,-1.243,2.754,4.994,11.985,7.794,9.234,-0.064,1.003,-0.041,1.282,2.502,0.153,80.000,10889.000,1.000
-2.006,3.215,-4.388,-0.361,4.105,11.738,8.689,9.065,-0.063,1.004,-0.043,1.160,2.625,0.061,80.000,10890.000,1.000
-4.038,0.381,-6.234,-2.656,4.060,10.770,9.042,8.668,-0.061,1.007,-0.045,1.099,2.594,0.031,80.000,10891.000,1.000
-5.033,-1.129,-6.459,-3.295,4.834,9.936,9.595,9.033,-0.063,1.006,-0.045,1.099,2.655,0.031,80.000,10892.000,1.000
-5.133,-0.714,-5.495,-2.161,5.867,9.382,10.331,10.327,-0.064,1.006,-0.044,1.129,2.625,-0.061,80.000,10893.000,1.000
-4.734,0.448,-4.020,-0.203,6.723,8.619,10.563,11.443,-0.064,1.005,-0.043,1.221,2.655,-0.061,80.000,10894.000,1.000
-4.249,0.738,-2.606,1.215,7.206,7.141,9.695,11.062,-0.067,1.005,-0.043,1.160,2.655,-0.031,80.000,10895.000,1.000
-4.018,-0.201,-1.748,1.341,7.000,4.884,7.747,9.013,-0.065,1.005,-0.046,1.160,2.869,-0.031,80.000,10896.000,1.000
-4.298,-1.489,-1.912,0.338,5.611,2.133,5.111,6.208,-0.063,1.004,-0.045,1.068,2.777,-0.061,80.000,10897.000,1.000
-5.174,-2.493,-3.274,-1.339,2.905,-0.787,2.037,3.318,-0.063,1.004,-0.043,1.099,2.869,-0.092,80.000,10898.000,1.000
-6.385,-3.529,-5.341,-3.468,-0.375,-3.446,-1.330,0.110,-0.065,1.004,-0.041,1.068,2.777,-0.092,80.000,10899.000,1.000
-7.431,-4.984,-7.130,-5.905,-3.027,-5.190,-4.540,-3.735,-0.062,1.000,-0.040,1.129,2.899,-0.031,80.000,10900.000,1.000
-7.967,-6.321,-7.955,-8.201,-4.456,-5.490,-6.895,-7.639,-0.063,1.000,-0.040,1.221,2.777,-0.183,80.000,10901.000,1.000
-7.997,-6.414,-7.835,-9.581,-5.006,-4.451,-8.003,-10.335,-0.063,0.999,-0.040,1.221,2.808,-0.092,80.000,10902.000,1.000
-7.637,-4.858,-7.007,-9.382,-5.105,-2.823,-8.082,-10.978,-0.064,0.998,-0.041,1.251,2.808,-0.153,80.000,10903.000,1.000
-6.830,-2.480,-5.284,-7.446,-4.412,-1.404,-7.565,-9.700,-0.063,1.001,-0.042,1.373,2.930,-0.244,80.000,10904.000,1.000
-5.317,-0.284,-2.174,-3.982,-2.122,-0.437,-6.521,-6.959,-0.064,1.001,-0.043,1.251,2.960,-0.153,80.000,10905.000,1.000
-2.888,1.769,2.423,0.834,1.973,0.373,-4.639,-2.721,-0.063,1.000,-0.043,1.312,2.960,-0.153,80.000,10906.000,1.000
0.271,4.396,7.733,6.745,6.962,1.282,-1.832,3.181,-0.063,1.002,-0.042,1.312,2.960,-0.244,80.000,10907.000,1.000
3.500,7.505,12.405,12.827,11.418,2.061,1.262,9.933,-0.063,1.004,-0.041,1.343,2.930,-0.122,80.000,10908.000,1.000
6.063,9.795,15.396,17.531,14.442,2.299,3.666,15.673,-0.066,1.002,-0.042,1.282,2.899,-0.153,80.000,10909.000,1.000
7.560,10.119,16.507,19.624,15.972,2.007,4.956,18.855,-0.065,1.005,-0.042,1.404,2.991,-0.122,80.000,10910.000,1.000
7.819,8.707,15.927,18.927,16.075,1.590,5.459,19.342,-0.067,1.003,-0.043,1.373,2.960,-0.122,80.000,10911.000,1.000
6.577,6.653,13.568,16.005,14.383,1.258,5.551,17.957,-0.068,1.004,-0.043,1.282,2.991,-0.214,80.000,10912.000,1.000
3.645,4.492,9.280,11.447,10.691,0.776,5.198,15.346,-0.067,1.003,-0.045,1.251,2.930,-0.153,80.000,10913.000,1.000
-0.498,1.912,3.746,5.813,5.987,0.037,4.508,11.796,-0.067,1.005,-0.045,1.312,2.808,-0.244,80.000,10914.000,1.000
-4.503,-1.061,-1.297,0.175,2.330,-0.292,4.405,8.098,-0.068,1.006,-0.044,1.221,2.869,-0.183,80.000,10915.000,1.000
-6.810,-3.121,-4.012,-3.753,1.438,0.958,6.241,5.911,-0.066,1.005,-0.043,1.160,2.930,-0.183,80.000,10916.000,1.000
-6.571,-2.473,-3.587,-4.442,3.604,4.504,10.630,6.705,-0.066,1.006,-0.042,1.129,2.869,-0.183,80.000,10917.000,1.000
-3.966,1.369,-0.427,-1.649,8.015,10.002,16.751,10.316,-0.067,1.006,-0.045,1.068,2.747,-0.183,80.000,10918.000,1.000
0.199,7.004,4.479,3.315,13.676,16.354,22.841,14.792,-0.067,1.007,-0.044,1.068,2.716,-0.183,80.000,10919.000,1.000
5.052,12.540,10.138,8.502,19.714,22.453,27.354,17.887,-0.065,1.008,-0.044,1.007,2.625,-0.214,80.000,10920.000,1.000
9.863,17.249,15.596,12.588,25.061,27.551,29.690,18.705,-0.065,1.006,-0.041,1.038,2.655,-0.061,80.000,10921.000,1.000
14.024,21.520,19.921,15.352,28.534,31.185,30.100,17.945,-0.066,1.005,-0.042,0.946,2.655,-0.183,80.000,10922.000,1.000
17.068,25.369,22.503,17.064,29.547,33.071,29.166,16.648,-0.065,1.005,-0.043,0.977,2.686,-0.244,80.000,10923.000,1.000
18.568,27.497,23.169,17.551,28.368,32.998,27.258,14.901,-0.067,1.004,-0.042,1.007,2.716,-0.183,80.000,10924.000,1.000
17.937,26.141,21.765,16.043,25.359,30.630,24.238,11.861,-0.065,1.005,-0.041,0.977,2.563,-0.214,80.000,10925.000,1.000
14.510,20.712,17.804,11.930,20.156,25.469,19.540,6.849,-0.066,1.003,-0.041,0.916,2.625,-0.153,80.000,10926.000,1.000
8.095,12.266,10.905,5.505,12.047,17.156,12.557,0.080,-0.064,1.004,-0.042,0.916,2.686,-0.214,80.000,10927.000,1.000
-0.273,2.640,1.855,-1.910,1.469,6.175,3.371,-7.466,-0.064,1.004,-0.044,0.977,2.594,-0.122,80.000,10928.000,1.000
-8.122,-6.287,-6.807,-8.307,-9.061,-5.518,-6.535,-14.304,-0.063,1.003,-0.042,1.099,2.472,-0.092,80.000,10929.000,1.000
-12.560,-12.619,-11.850,-11.648,-16.090,-14.936,-14.524,-18.619,-0.062,1.005,-0.041,1.190,2.594,-0.031,80.000,10930.000,1.000
-12.002,-14.590,-11.431,-10.703,-17.596,-19.676,-18.256,-18.789,-0.062,1.004,-0.041,1.068,2.533,-0.031,80.000,10931.000,1.000
-7.125,-11.527,-6.286,-5.677,-14.162,-19.361,-17.185,-14.356,-0.063,1.004,-0.043,1.190,2.502,-0.122,80.000,10932.000,1.000
-0.213,-4.773,1.082,1.780,-7.965,-15.589,-12.721,-6.653,-0.063,1.002,-0.043,1.160,2.594,-0.122,80.000,10933.000,1.000
6.453,2.873,8.266,9.349,-0.970,-10.530,-7.017,1.758,-0.063,1.002,-0.045,1.160,2.563,0.000,80.000,10934.000,1.000
11.640,8.995,14.019,15.167,5.702,-5.652,-1.696,8.588,-0.064,1.000,-0.042,1.160,2.594,-0.031,80.000,10935.000,1.000
15.090,12.968,17.984,18.555,11.225,-1.457,2.583,13.051,-0.064,0.999,-0.040,1.129,2.625,0.000,80.000,10936.000,1.000
16.916,15.541,20.033,19.861,14.730,2.011,5.765,15.732,-0.063,0.997,-0.042,1.221,2.472,0.031,80.000,10937.000,1.000
17.102,17.096,20.018,19.548,15.696,4.529,7.732,17.249,-0.063,0.995,-0.043,1.312,2.411,-0.092,80.000,10938.000,1.000
15.663,16.951,18.124,17.719,14.550,5.734,8.276,17.513,-0.061,0.996,-0.041,1.312,2.502,-0.244,80.000,10939.000,1.000
13.171,14.710,15.254,14.706,12.653,5.817,7.808,16.608,-0.063,0.997,-0.046,1.373,2.563,-0.122,80.000,10940.000,1.000
10.567,11.495,12.537,11.570,11.325,5.659,7.511,15.649,-0.062,1.001,-0.043,1.556,2.563,-0.092,80.000,10941.000,1.000
8.297,9.048,10.364,9.464,10.844,6.041,8.423,16.008,-0.061,1.004,-0.042,1.495,2.563,-0.214,80.000,10942.000,1.000
6.080,7.856,8.300,8.604,10.641,7.026,10.556,17.822,-0.062,1.007,-0.043,1.526,2.655,-0.153,80.000,10943.000,1.000
3.623,6.812,5.968,8.192,10.302,8.254,13.119,19.819,-0.059,1.007,-0.043,1.465,2.808,-0.122,80.000,10944.000,1.000
1.167,4.809,3.622,7.343,9.946,9.522,15.418,20.716,-0.062,1.006,-0.045,1.404,2.838,-0.153,80.000,10945.000,1.000
